tweet,date_time,real_sentiment,real_distilbert_sentiment
a strawberry one tho bc your aesthetic  https://t.co/TFgiyBlldh,19/08/2015 00:29
wish I could be there with you watching tonight @frankiejgrande #worstpostever I love you so so so much !!,18/08/2015 23:44
still my fav pic ever. ily. https://t.co/AUx5mSXT95,18/08/2015 23:39
I AM THE FEMALE TIMMY TURNER. yesterday's purchases in japan ........ (pink visor being my favorite)… https://t.co/dTmU2kV4Zi,18/08/2015 23:22
I feel like my facial expressions strongly resemble Toulouse's here which is funny since I'm modeling… https://t.co/4kSNUnGTVu,18/08/2015 23:12
"Mexico, Chile, Argentina, Brazil &amp; Puerto Rico!! coming to see you loves so soon.... presale http://t.co/EThUFhfgse / http://t.co/Ujnj08hQlj",18/08/2015 22:56
everybody tune into my brother @FrankieJGrande's new show tonight on @Oxygen ✨ #WorstPostEver it's so funny. love u my big bro I'm so proud!,18/08/2015 22:15
love u babes 🌙 goodnight from tokyo. can't wait for the show tomorrow. I missed your cute faces.,18/08/2015 15:26
☕️ https://t.co/JadThb1McR,18/08/2015 15:25
@belieber31xx @AlfredoFlores this is so great,18/08/2015 15:24
TYSM @teenchoicefox &amp; my baby loves for choice song: music female artist for one last time &amp; choice instagrammer last night!!! ii love uuu ✨,18/08/2015 00:20
miss you q t pie @robertsemma https://t.co/C6rffxQxuu,17/08/2015 01:36
be my baby ~ Summersonic https://t.co/0brl8ZjRhJ,16/08/2015 11:06
and he calls me 'moonlight' too.... 💭 https://t.co/fzwiPcnPlT,16/08/2015 10:15
ありがとうございます Summersonic Osaka ！！ thank you i love you https://t.co/Y9IhPLNXZb,16/08/2015 10:06
✨ pc ~ @alfredoflores https://t.co/weXkYjVKNT,16/08/2015 08:33
"""The Chanels"" with a side of Nick Jonas #ScreamQueens #September 🔪 https://t.co/D6y5CSOZr9",16/08/2015 04:33
Ari x Prince of @coach x cute @coach clutch (for carrying Toulouse's royal treats / poop bags) https://t.co/KL6cV6hrgn,16/08/2015 03:46
happy birthday loml @madonna #livingforlove #always #queenofeverything 🎂🎂🎂🎂 https://t.co/lf1WVT1IC3,16/08/2015 02:23
love only,15/08/2015 23:55
@victoriamonet_ marry me,15/08/2015 23:55
@DChinchilla @dalinaway i love u http://t.co/rcpj3BD4iU,15/08/2015 23:54
@AlfredoFlores hijiki prince and princess http://t.co/5P642flm9s,15/08/2015 23:53
だいすき！このビデオをとってくれたともだちの、れなありがとう 💘💘💘💘💘 https://t.co/360yA8loLn,15/08/2015 10:10
ありがとうございます Summersonic Tokyo!! だいすき！,15/08/2015 09:55
macrobiotic hijiki &amp; tofu moments #yas #happyaf @alfredoflores 🌿🌿🌿 https://t.co/J8mSXfeSRg,15/08/2015 05:40
だいすき @dchinchilla @dalinaway | Summersonic #tokyo 💘 https://t.co/nIzpzHvopA,15/08/2015 05:02
Summersonic | Tokyo もうすぐ　あいましょう! https://t.co/pPCFYd8LEz,15/08/2015 04:52
thank you @officialdfoster for having me cover my fav Disney song #ZeroToHero for @WeLoveDisney! such a fun project http://t.co/sFz7mntEtk 🐭,15/08/2015 04:12
"""why did I have a dream last night that I was crying into Frankie's arms over oatmeal with Girl Scout cookies in it?"" - @tywrent",15/08/2015 02:21
Just posted a photo https://t.co/huN9xhngdm,14/08/2015 11:26
...... https://t.co/8sCkGQdaA5,13/08/2015 17:55
@LizGillies @leonthomas @MattBennett nailed it,13/08/2015 17:40
"goodnight from Tokyo 💜 and by ""goodnight from Tokyo"" I mean ""time to go watch 76 episodes of Orange… https://t.co/ph591TOxbw",13/08/2015 15:44
the cutest little boy in front of me on the plane gave this to me...... I sent him one back!… https://t.co/qQmQhYKCCV,13/08/2015 15:40
let's pretend that's this was taken ten minutes ago and that's the Tokyo tower in the background &amp;… https://t.co/4e6wlejA8v,13/08/2015 15:04
so soon ! xx #ari https://t.co/pn2sRQgAiW,13/08/2015 14:59
にほんへ、かえってこれてうれしい！！ にほんの ファンを あいしてる ♡ 愛 https://t.co/dRXK4KjCrt,13/08/2015 14:20
short break. I hate leaving my family ...never gets easier. but I'm so so excited to see my Japanese babes and perform for you. I love you💜💜,12/08/2015 23:44
🌙 http://t.co/lBJ2gF3K11,12/08/2015 23:41
にほんが まちきれない！see you soon babies https://t.co/ZGiPt3NHMp,12/08/2015 23:38
bout to snuggle my liz for the afternoon ......... I'm so excited I had to tweet about it @lizgillies,12/08/2015 20:09
we'll be watchinnn https://t.co/Us1TGklCfM,12/08/2015 17:13
yeah yeah yeah I know I'm smilin .......................🙈🙈🙈🙊🙊,11/08/2015 21:13
"me: mommy what should I caption this?
mom: say ""hey I look fucking cute"" ...........................… https://t.co/jO0lOOzvol",11/08/2015 20:46
"@Meghan_Trainor sending you hugs, kisses, coconut water, pineapple juice, and healing light. I love you. hushhhhhh &amp; rest.",11/08/2015 19:22
🔪🔪🔪🔪 https://t.co/Ak4ZCFmrLz,10/08/2015 19:33
"wow... it's so good to be home for a couple of days. my heart is literally exploding. fam, pups, my own bed ✨ hope u babes having a good day",10/08/2015 19:19
and now........ Zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz...............,10/08/2015 03:22
love u babes. getting to spend a lil extra time with y'all today made my day a billion times better. I missed youuuuuu. I love u. ☕️☕️☕️☕️☕️,10/08/2015 03:21
love u babe https://t.co/ky6kPtB0Tc,10/08/2015 03:19
baes https://t.co/6PxjOt6nb2,10/08/2015 03:18
☕️☕️☕️ https://t.co/QaFnjXAd20,10/08/2015 03:17
mishu https://t.co/AbU0o9kNjZ,10/08/2015 03:17
love u 🌙 see u soon babe  https://t.co/WF37awyVbV,10/08/2015 03:17
bae  https://t.co/MefYLG1XZt,10/08/2015 03:16
thank you 🙈 much love  https://t.co/25mknpaSoX,10/08/2015 03:13
love u so ~ thank u babe https://t.co/wFrZQKb5xs,10/08/2015 03:11
I kove u more  https://t.co/L0814oKFgV,10/08/2015 03:10
Toronto babes I love you I love you i love you love you &amp; thank you #woes #yas6,10/08/2015 03:00
pre show adventures around the venue / grainy snapchat photo shoots 🗻🗻🗻 see you soon Toronto babes… https://t.co/scpzPhpvcq,09/08/2015 21:22
excited to be launching my fragrance exclusively with Shoppers in September for my Canadian babes 💭💭💭 http://t.co/sZuPMXW7vy,09/08/2015 20:54
tea with my Toronto babies ☕️ ..... u make me happy http://t.co/CLwINImoun,09/08/2015 18:48
Just posted a video https://t.co/Y83Rea9Qe9,09/08/2015 02:41
love u my babes........ see u tomorrow Toronto,09/08/2015 02:00
wish that every kiss was neeeeeevvvver ending 📻📻📻🌊🌊🌊,09/08/2015 01:47
oh wouldn't it be niiiiiice 📻,09/08/2015 01:46
livin for loveeee,09/08/2015 01:44
thank you Ottawa ☁️☁️☁️☁️ love you so 🐇🐇🐇,08/08/2015 02:37
"""but that's none of my business............"" https://t.co/AMPiVmG7pA",07/08/2015 23:26
my favorite baby photo ever. WHAT..... is my face????? https://t.co/UsWDIYokS6,07/08/2015 23:12
babes https://t.co/aUFHVl2V5E,07/08/2015 23:12
of course  https://t.co/bmSdInYDK7,07/08/2015 19:10
🌙 http://t.co/VFVTaBeZb5,07/08/2015 18:57
✨ *buys 90 copies* ✨ https://t.co/kCJi50xBd6,07/08/2015 18:53
"@ChrysantheTan if I'm sweet potato princess, you are queen. ✨",07/08/2015 18:50
"""bro"" @jonescrow",07/08/2015 02:21
thank u @jonescrow for snapping my babes during the show from my account.... think we may have to make this a recurring thing! love u sm bro,07/08/2015 02:21
"thank u so much, Montreal !!! you were amazing &amp; I loved watching my sc story back afterwards &amp; seeing all your faces so so so much. love u.",07/08/2015 02:20
wow you're cute / we are  https://t.co/HQXkdg3pZE,06/08/2015 21:19
🌙 https://t.co/AQD2AQuICr,06/08/2015 19:39
"(yes, I've heard it........ yes, it's fantastic) https://t.co/8h1h9qrdvs",06/08/2015 18:46
better make up your mind wdym??? #22days 💭💭💭 https://t.co/CJ8N6eo4IZ,06/08/2015 18:39
stang!!!!!!!!!!! those. eyes.  https://t.co/KScehoNi0i,06/08/2015 15:36
#september #ari http://t.co/jJIEPKdPOB https://t.co/NyoJLeazVs,05/08/2015 22:24
"almost here #ari #beyou 💭💭💭
http://t.co/jJIEPKdPOB https://t.co/78wc9prGWU",05/08/2015 22:11
💭 http://t.co/8QqyLsdL8K,05/08/2015 21:16
we love #JohnIvey oh yes we dooooooooo love yew #JohnIvey &amp; all you do.... when you're not wiiiith us... weeeee're blue #JohnIvey we love u,05/08/2015 20:32
🙊🎶,05/08/2015 19:46
I love you babes. I'm. so. exhausted. sweet dreams.,05/08/2015 05:20
love you 🙈 thank you  https://t.co/XQVU8DIyMb,05/08/2015 05:20
"yas. hope you had so much fun, babe.  https://t.co/jhqDlLZzQE",05/08/2015 05:20
u know I'm on the bus when.......... | sc: moonlightbae http://t.co/rzPHrwwQK2,05/08/2015 05:03
love,05/08/2015 04:58
love u New Hampshire 💜💜💜💜 thank you for all your love and energy tonight...... i love u,05/08/2015 04:17
🐇🐇🐇 | pc: @jonescrow https://t.co/1pV7QsOoBf,05/08/2015 04:12
chillin @frankiejgrande #tb https://t.co/lEUWvtNo2p,03/08/2015 22:08
💜,03/08/2015 17:48
"Connecticut, I love y'all. thank you so much for tonight. 💜💜💜",03/08/2015 04:48
I love you part 2 @frankiejgrande (again) https://t.co/fxJnbVpjNP,02/08/2015 19:19
I love you  @frankiejgrande https://t.co/zlch95Of23,02/08/2015 19:19
I 💜 posting 95 things &amp; deleting them all,02/08/2015 19:12
loml @alexaluria (repost I know I'm sorry I just love her and this pic makes me happy) https://t.co/rauyhjH2pW,02/08/2015 18:18
i'mmmmmm exciiited forrrrrr..... https://t.co/CIRMYIO4aM,02/08/2015 18:17
hi babes! 2nd show at Barclays Center in Brooklyn on Sept 27th is on sale now: http://t.co/Ujnj08hQlj love u,01/08/2015 16:42
love you babes so very much 💜💜💜💜☕️☕️☕️☕️☕️☕️☕️,01/08/2015 03:11
pls don't my love  https://t.co/JUzRnyiGMB,01/08/2015 03:10
y'all are my favorite wtf  https://t.co/FC9y6k3EJx,01/08/2015 03:10
omg  https://t.co/vNysvWfKHG,01/08/2015 03:09
love u babe https://t.co/LIUzGUna4c,01/08/2015 03:06
my love https://t.co/jatfaUBY1x,01/08/2015 03:02
I adore u more https://t.co/uTiXjSxa7q,01/08/2015 03:01
is that your bae? https://t.co/1JOfNbZEji,01/08/2015 03:00
babe https://t.co/IeSarM7q6s,01/08/2015 02:58
🙈 https://t.co/bmZjYuKUMq,01/08/2015 02:58
love u more https://t.co/eACDWj8WT8,01/08/2015 02:58
me neither love https://t.co/d5vZkPrF47,01/08/2015 02:57
lots to smile bouuuuut. love u. https://t.co/qNbAarOIRl,01/08/2015 02:57
happy bday babe see u soon 🎂 https://t.co/gNzzAiZRtI,01/08/2015 02:56
bae https://t.co/AeESdFDG0W,01/08/2015 02:55
love u more https://t.co/YuNJaQg5Bq,01/08/2015 02:55
I do I do  https://t.co/FLu0cbhZzg,01/08/2015 02:55
"thank you Albany, I love you 💜💜💜💜💜 my babies",01/08/2015 02:38
wow omg,01/08/2015 02:38
typo*,01/08/2015 02:38
wow no that typi,01/08/2015 02:37
so precious. I love Ellen aka wine goddess so much.  https://t.co/rOsmSTERR2,31/07/2015 19:19
"""what the hell is moonlight tea?"" - nonna",30/07/2015 02:32
Philly philly! so much love tonight. thank you my babes. p.s. this signnnnnn? I. diiiiiiiedd. love y'all so so much. http://t.co/A6oewGuHBY,30/07/2015 02:31
rip pretty pretty baby. my heart hurts. https://t.co/upWKQHXpqm,29/07/2015 20:40
things like this break my heart beyond words.... I'll just never understand it. #RIPCecilTheLion pretty baby.,29/07/2015 20:32
I stand by u @jimmykimmel. making a donation to @WWF in hopes that C's death won't be forgotten. #RIPCecilTheLion &lt;/3 http://t.co/xNA4KTeTB1,29/07/2015 20:30
"see you soon, philly babes!!",29/07/2015 17:19
💜 http://t.co/QXPhG9WpJ6,29/07/2015 00:52
thank you thank you thank you @coach. it means the absolute most. @NKLA here's to helping as many pups as possible. https://t.co/tVppvvn4dA,29/07/2015 00:41
proud of bae @coach #coachpups #rescuebabe https://t.co/8QlOurwuzi,29/07/2015 00:21
I literally want a mural of this painted on the side of my house. one of my fav shots of the day of… https://t.co/OKGqcvchrk,29/07/2015 00:20
another from T's big day. but this wink tho??............... like is he forreal? #how… https://t.co/DWsCfJrtOe,28/07/2015 23:50
ya baby boy Toulouse shot by the incredible Steven Meisel coach #coachpups #DATSIGNATUREWINKDOE #wtf… https://t.co/YMoDylrXif,28/07/2015 23:50
two of my favorite friends. toulouse X doug @coach @dougmiddlebrook #coachpups https://t.co/23QA6vTJ6h,28/07/2015 19:24
currently working on some very exciting things for my babes.................... 🌙🌙🌙🌙🌙🌙🌙🌙🌙,28/07/2015 16:10
*screams* THAT'S MY BABY coach #coachpups https://t.co/wmmHHXnoJx,28/07/2015 15:23
sooooo I wasn't kidding. coach #coachpups I'm so incredibly excited to have my lil baby Toulouse… https://t.co/wQInHB2C3F,28/07/2015 14:58
you are so wonderful ☁️ https://t.co/wmZTyL83hf,27/07/2015 22:38
"had to add a 2nd show for my Brooklyn babes💜💜💜 Sept 27th at Barclays Center, tix on fahlo for pre-sale today 4pm est http://t.co/EThUFgXFAG",27/07/2015 19:16
Just posted a photo https://t.co/KCGsdVEb3k,27/07/2015 14:47
sleeep tight babes,27/07/2015 06:05
you too my love  https://t.co/RnCFSPuKvk,27/07/2015 06:04
ok goodnight my babies I love you,27/07/2015 06:03
but actually  https://t.co/kiUxvnkHsX,27/07/2015 06:02
just uncanny  https://t.co/8WeukdzDFC,27/07/2015 06:01
of moonlight? hmmmmm https://t.co/GQKapxFPxU,27/07/2015 06:00
lmaooooo. love u so.  https://t.co/lTFKjEtbPq,27/07/2015 05:58
love u sm https://t.co/Lq1PnqIsau,27/07/2015 05:56
💜💜💜 https://t.co/lZRhMWnelf,27/07/2015 05:51
y'all cute wtf  https://t.co/WB3JxtqEg1,27/07/2015 05:49
baaaaabe  https://t.co/e3Xrru0kzW,27/07/2015 05:49
i love u sweet dreams https://t.co/7G81yuvR9h,27/07/2015 05:47
"wait I thought of y'all &amp; laughed earlier bc I literally ""spilled ☕️"" everywhere when the bus hit a bump by accident https://t.co/zoANkV39GK",27/07/2015 05:47
had to redo my response to you because that emoji combo was absolutely hideous. just horrendous. love u bae. https://t.co/IBsWmV05hH,27/07/2015 05:44
............ 💀 https://t.co/V4dqshWu3e,27/07/2015 05:43
love u more  https://t.co/1PgqzbeHsf,27/07/2015 05:41
I'm so glad to hear that. love you &amp; same babe. I look like Ophelia. https://t.co/Xiaemh9g2o,27/07/2015 05:39
love u bae  https://t.co/sVU53HCgyQ,27/07/2015 05:38
love u more. thank you for sharing it w me!!! I'll never forget it. so special forreal.  https://t.co/Sg8u2FEXBj,27/07/2015 05:38
okrrrr queen https://t.co/u2XyK1HbRb,27/07/2015 05:37
Love uuuuuu so https://t.co/s9tRQjIQfu,27/07/2015 05:36
I love u https://t.co/UutlqCXcq6,27/07/2015 05:35
you're so cute  https://t.co/4TzrG0Mtnj,27/07/2015 05:34
🙊 https://t.co/XqKBFvWXRN,27/07/2015 05:33
"hope you know, I'd legit do anything for y'all...💞 get home safely &amp; I love u. make it pop like pink champagne in the RAIN FROM LITERAL HELL",27/07/2015 03:13
💘💘💘💘 i love you so damn much☔️☔️☔️☔️🌊🌊🌊🌊💘💘💘💘💕💕💕💕☁️☁️☁️,27/07/2015 03:05
most memorable show yet. I'll nevvver forget this. damn. I love y'all so so much. our bond is ridiculous. so so thankful. u. are. my. fav.☔️,27/07/2015 03:03
be safe babes..........I hear you out there. I love you so much. snuggle up. pls laugh with me if I slip &amp; fall on the wet stage. stay warm!,27/07/2015 01:24
just got word.... !!!! raining like hell but they're gonna let me back on stage. I'm so happy. let's do it! before the lightning comes back.,27/07/2015 01:21
first outdoor show &amp; of course there's a thunderstorm from HELL..... PRAYING THEY LET ME BACK ON STAGE. I NEEDA FINISH THIS SHOW FOR MY BBS.,27/07/2015 01:17
they just explained to me it'd be a serious safety hazard to continue like this. hoping it passes asap. please please stay safe my babes ily,27/07/2015 01:17
"HEY THUNDER / LIGHTENING, I USUALLY LOVE YOU BUT CAN U NOT RN? I NEEDA FINISH THIS SHOW FOR MY BABES. THANKS, ARI.",27/07/2015 01:17
HAPPY BIRTHDAY @lizgillies I love you forever 🎂🎂🎂,26/07/2015 06:31
love you Washington DC 💜💜💜 thank you so much for all your love tonight,26/07/2015 04:46
💜💜💜 https://t.co/kpUUMEgzCC,25/07/2015 23:04
hi babe love u https://t.co/6eKrFB7KiH,25/07/2015 23:04
love u more  https://t.co/1WNeNzcX3W,25/07/2015 23:03
absolutely  https://t.co/M7YfyaENYL,25/07/2015 23:00
"Mary, my angel @wash_humane https://t.co/9A0HuITJaY",24/07/2015 21:20
calling all babes in DC area @Wash_Humane 💜 http://t.co/bt0lk15ebi,24/07/2015 21:16
thank you so much @wash_humane for letting us come spend the afternoon. met so many precious precious… https://t.co/zQ95gXTqsg,24/07/2015 21:15
angel https://t.co/WIHaK16aTD,24/07/2015 18:27
yas queen https://t.co/LKG8I5JtK3,24/07/2015 17:25
"""I'm a bunny........ duh"" 🐇🐇🐇🐇🐇🐇 https://t.co/3Xjp5YXwgD",24/07/2015 17:24
"this. part. @alexaluria that little face is my favorite thing ever. I looooove you. so. much. ""kiss… https://t.co/Ke8s787w6r",24/07/2015 17:24
wow this is the worst thing I've ever seen and by worst I mean absolute greatest. part three please queeent.  https://t.co/pqs0FEhPgc,24/07/2015 17:06
🌙☕️,24/07/2015 16:48
theeeeeere's nooooo othaaaa way...... to better say...... i love u..... i love u....,24/07/2015 16:48
i love you i love you i love you i love you,24/07/2015 16:47
love u more https://t.co/KRSPQOTxEl,24/07/2015 16:44
love u babe https://t.co/Ue6wN3Upod,24/07/2015 16:44
see u soon my love https://t.co/XuaiwYXoY2,24/07/2015 16:43
i love u https://t.co/f7iZ8U8MS3,24/07/2015 16:42
yeah it's in the kettle ☕️☕️☕️🌙 https://t.co/DebfEvbh7l,24/07/2015 16:41
I love you more https://t.co/Z9aD9JUnQ2,24/07/2015 16:40
mayyyyyybe sooon https://t.co/KHnogYn0Bq,24/07/2015 16:40
u alright love? 🙊🙈 https://t.co/JpqeDtvI6r,24/07/2015 16:28
so we're y'all..... love u 💘💘 https://t.co/WVU4ynxkdb,24/07/2015 16:27
Ty babe! i love u https://t.co/tTCatGcV31,24/07/2015 16:23
🙊🙊🙊 https://t.co/PG3ZxLDidr,24/07/2015 16:21
screaming*** also your face at the end gives me 2006 alexa vibes and it makes me die https://t.co/PQHDqVOwN2,24/07/2015 16:02
@alexaluria check moonlightbae ..... you're actually going to kill me,24/07/2015 07:01
@alexaluria I miss you........... so much,24/07/2015 07:00
@DChinchilla HES SO WEIRD AND PERFECT WHATS HIS STATUS,24/07/2015 05:31
thank you Louisville for your love tonight ......💜💜💜💜 y'all were amazing &amp; I love you,24/07/2015 03:03
September!!!!!! #Ari https://t.co/BzKSid4WXa,23/07/2015 18:01
So excited to finally share the bottle design for my fragrance with you babbbbbes. I'm so in love… https://t.co/p3BlAl3m6V,23/07/2015 17:59
I'm.................. c r y i n g http://t.co/DYzAfEVDya,22/07/2015 19:51
I love u http://t.co/fNQXjmjSBz,22/07/2015 13:16
miss you so much grandps,22/07/2015 13:14
"thank you so much, Charlotte NC! y'all were a dreammm. sweetest babes. floating onto the bus with a heart full of gratitude. I adore youuuu.",22/07/2015 02:55
nvm I still love it I'm keeping it for another few eons,21/07/2015 18:32
DARE I CHANGE MY HEADER????? (it's been 84 years) (you already know),21/07/2015 18:30
thank you babes for filling my heart to the brim every goddamn day. i'm so in love with / obsessed with y'all.  https://t.co/To48tp1NXu,21/07/2015 18:27
"@grandstel cherishing your letter, it's tucked away in a little pocket in my wallet. i love you &amp; I'm so thankful to have bumped into you.",21/07/2015 17:54
"babes, I want you to hear all this music........... so. bad. working hard to get it done for you.",21/07/2015 06:51
forrreeeal,21/07/2015 06:50
i love you,21/07/2015 06:49
my babes,21/07/2015 06:47
🌲🌲🌲 http://t.co/FqGr6rTCUl,20/07/2015 21:35
love u https://t.co/hfEnMcE9YC,20/07/2015 21:32
yes ma'am 💘 https://t.co/GTnbVULiJg,20/07/2015 21:25
"on my way, Charlotte...... see you tomorrow my babes 💕💕",20/07/2015 21:13
I love u more https://t.co/cZ1yhCQPIM,20/07/2015 21:08
no https://t.co/5mPrMDXYcy,20/07/2015 21:07
love you more https://t.co/dDE9BvTZbK,20/07/2015 21:05
I adore u https://t.co/cPxCiJaXoj,20/07/2015 21:05
"hi babes, love u both https://t.co/HIT9oDSkSw",20/07/2015 21:04
hi my love https://t.co/fn5ATiOK6A,20/07/2015 21:03
"see you soon, my love 🙊 https://t.co/5OuDCrSTRl",20/07/2015 21:03
my bb 💞s me  https://t.co/UH59dlKEuH,20/07/2015 21:03
"they're nice tears tho...... sweet, random, loving tears????¿ ☁️☁️☁️☁️",20/07/2015 20:48
can't stop cryin today / not sure why... my heart feels exceptionally full &amp; I think it's pouring out of my eyes ??? jones is laughing at me,20/07/2015 20:44
the first two shows back have been a dream 💘💘 where am I seeing you? 💘💘 http://t.co/BNk01NUK5n,20/07/2015 04:03
oh and of course ............. @frankiejgrande https://t.co/ko2MRg6Zpe http://t.co/5SPm4B8gNe,19/07/2015 21:55
"new fav parts: doug @ 0:11, frankies. open. fly. @ 1:00, the makeshift props, 2:00 that sprint, 2:10,4:55 &amp; 5:35 ofc https://t.co/ko2MRg6Zpe",19/07/2015 21:55
💘💘💘 https://t.co/hKUbxTLZCn,19/07/2015 21:43
i love you back https://t.co/uGzOOpOfgl,19/07/2015 21:43
hi sweet love https://t.co/rk22yAe8xD,19/07/2015 21:41
はい  https://t.co/9zEwnPZ1yY,19/07/2015 21:40
I love u https://t.co/ScKVBx2jKA,19/07/2015 21:38
dahlinn lettt me https://t.co/y9Xo2cGuvP,19/07/2015 21:38
💞💞💞💞💞 https://t.co/Lka75zCDjb,19/07/2015 21:37
:* https://t.co/0Ha4RjXzRZ,19/07/2015 21:34
love u more https://t.co/jzhbYCjPOr,19/07/2015 21:34
💘💘💘💘 https://t.co/pVyAOUKskl,19/07/2015 21:33
I love u more https://t.co/stKQyqbglc,19/07/2015 21:32
@ you https://t.co/HYDw9cIhvU,19/07/2015 21:31
I got u dw https://t.co/gn0L9UoyoJ,19/07/2015 21:30
hi bae https://t.co/gtSSNgTXmy,19/07/2015 21:29
💘💘💘💘💘💘 https://t.co/JgoJLQ5PBH,19/07/2015 21:29
I love u https://t.co/4rVU843g8z,19/07/2015 21:27
I love u back https://t.co/08vTHNE83d,19/07/2015 21:27
🙈🙈🙈🙈 https://t.co/CV5zBarL4i,19/07/2015 21:26
love n miss u more https://t.co/x0KomLWSH0,19/07/2015 21:26
got u babes https://t.co/1lLdEjl7gt,19/07/2015 21:26
you're welcome. (this is actually so accurate) https://t.co/ko2MRfPo0E @frankiejgrande,19/07/2015 11:13
"no y'all were the sweetest ever. I'll never forget my ""moonlight bae"" &amp; ""moonlight gay"". I 💗 y'all. Ty for your love https://t.co/U2ENiDZVMp",19/07/2015 11:12
@FrankieJGrande tears are legit rolling down my cheeks........I love you so much. I have 3 new favorite moments now. don't leave tomorrow.,19/07/2015 11:07
this one............. @FrankieJGrande....... I want your face on a shirt http://t.co/oTWlU3EPk1,19/07/2015 08:48
I really love you I really love you,19/07/2015 04:00
"thank you, sunrise!! I love y'all so so much. &amp; I love being home. so grateful I got to share tn with you, my so Fl babies. I was so emo. 🙊🙈",19/07/2015 03:59
"🌙

https://t.co/GKJP7KlxdR",18/07/2015 01:46
I love you.  https://t.co/DVyh8LdAJR,17/07/2015 07:58
"my bff couldn't be cuter if they tried. 
☁️
p.s. you're asleep in a lil bunk next to me on my bus but hi I love you. https://t.co/cRfVJkqMNL",17/07/2015 07:04
lowkey creeping on your account rn. I love you.  https://t.co/qLcICZyzit,17/07/2015 07:02
"you're .......................... hilarious. @frankiejgrande ""twin tworskin"" killed me 9 times. https://t.co/ZzxvKkedQr",17/07/2015 07:00
"love y'all. thank you again, Tampa for a magical night. 🌙",17/07/2015 03:40
yas https://t.co/wCoImwozgb,17/07/2015 03:38
love u more  https://t.co/wvdRlgioqf,17/07/2015 03:37
💘 https://t.co/ZKJLqXWslh,17/07/2015 03:37
lmao I remember 🙈 love u so https://t.co/ytk8yHVP5x,17/07/2015 03:36
nice meeting you babe 💕💕💕💕💕 https://t.co/FtTFUrMlDq,17/07/2015 03:36
lmao don't do that. love u!! so sooon https://t.co/wpGMHwJhZv,17/07/2015 03:35
see you soon my loves https://t.co/5ua8LBysDv,17/07/2015 03:35
love u https://t.co/zf4FnnGPDQ,17/07/2015 03:35
thank you babe. we're hoping to add more surprises / change it up a bit more too....... 🙊 https://t.co/U5LKNe3sAl,17/07/2015 03:34
"love u!! thank you, babe https://t.co/ErrxJdeDwa",17/07/2015 03:34
lmao 🙈🙈 I love u 🙊🙊🙊 https://t.co/BIOHZmC7KT,17/07/2015 03:33
I'm here babe https://t.co/XJRQun11oB,17/07/2015 03:33
"💕💕💕 thank you, Tampa 💞💞💞 absolutely overwhelmed with gratitude. I love love love you, babes. and appreciate you. more than you'll ever know.",17/07/2015 02:21
"💕💕💕 see you tonight, Tampa 💞💞💞 so grateful to be back on the road and to share this night with… https://t.co/2AUiAFeMgL",16/07/2015 16:53
"Y'all!! My best friend @LizGillies' new show airs tonight at 10 on FX &amp; I couldn't possibly be prouder. Tune in to #SDRR!! Love you, dingus.",16/07/2015 16:24
luh u https://t.co/kWmbN1YBsr,16/07/2015 07:34
yes ma'am 🙊  https://t.co/LOq9ejFbp6,16/07/2015 07:31
k last one. love u. much much more. gn.  https://t.co/ISiWwouuDJ,16/07/2015 07:15
"alright forreal this time... sweet dreams, babes. I love you. 💞",16/07/2015 07:13
everyday 💕 https://t.co/dOa2gzB62d,16/07/2015 07:12
yes https://t.co/aNhqM31buP,16/07/2015 07:11
iiii love u https://t.co/JBozbRLbXU,16/07/2015 07:10
🙊 https://t.co/18Kq3zBrXW,16/07/2015 07:09
happy birthday sweet babe 🎂🎂 https://t.co/wKLR5tfBSm,16/07/2015 07:07
always  https://t.co/o44qruYzQf,16/07/2015 07:06
have a good day babe  https://t.co/yjPrLpAFCd,16/07/2015 07:05
love u https://t.co/UWYqYYOT93,16/07/2015 07:04
k fiiiiiine 🙈💕 https://t.co/Yp0jCnwDBG,16/07/2015 07:04
"🌙  sweet dreams, baby loves  🌙",16/07/2015 06:59
love u more  https://t.co/EL1TNVqRuI,16/07/2015 06:57
of course u are. love u ☁️☁️ https://t.co/XF5Zcg1jUv,16/07/2015 06:56
love u https://t.co/W42xMvkJQR,16/07/2015 06:55
hi babe  https://t.co/RoGoiUTu7r,16/07/2015 06:55
see you so soon babe https://t.co/wlAR9UcWSh,16/07/2015 06:50
love u more always  https://t.co/JqaYQvcLab,16/07/2015 06:49
💜 https://t.co/cmo9FanZtt,16/07/2015 06:49
and I love u https://t.co/FdK08KcySm,16/07/2015 06:46
cutie  https://t.co/A4cH6F7l7b,16/07/2015 06:46
love u more  https://t.co/ZWEqw1313E,16/07/2015 06:46
"thank you babe, so happy to be back at it tomorrow !! missed this show &amp; my babes https://t.co/LJumwYjmXq",16/07/2015 06:45
💞💞💞 https://t.co/DoNtbY2LyD,16/07/2015 06:43
🙈🙈🙈 https://t.co/Izvbw4LHhJ,16/07/2015 06:42
sweet dreams my love  https://t.co/N85JZrKbjJ,16/07/2015 06:42
🌙🌙🌙 https://t.co/9B2iI8bIy8,16/07/2015 06:41
love u more https://t.co/Ak6YbLBIst,16/07/2015 06:41
see u soon babe  https://t.co/PU594jU4BF,16/07/2015 06:40
