tweet,date_time,real_distilbert_sentiment,real_sentiment
How fun are my live streams gonna be on tour!!!!???!!!!!,14/06/2016 07:46,joy,positive
Up again,14/06/2016 06:59,joy,positive
@KrazyForKardash love this!,14/06/2016 06:53,neutral,neutral
@ZOHALxo good idea!,14/06/2016 06:53,joy,positive
MOOD https://t.co/aHpMGERaEx,14/06/2016 06:52,joy,positive
Ok it's 6:30am and I haven't slept yet. Going a try to fall asleep,14/06/2016 04:33,neutral,neutral
What else do you guys want to see on my app?,14/06/2016 04:31,sadness,neutral
Good idea!!!! https://t.co/8TuTxCNut0,14/06/2016 04:30,neutral,neutral
I will go get this  https://t.co/2zlUjyj4B8,14/06/2016 04:30,joy,positive
BFF  https://t.co/HuM68lBuqv,14/06/2016 04:29,neutral,neutral
Did something have to happen?This is the only time in his life he can remain somewhat anon &amp;we're enjoying that   https://t.co/qCdX7OYi4o,14/06/2016 04:29,joy,positive
I will check it out  https://t.co/9jWBxL1SRi,14/06/2016 04:20,neutral,neutral
You should google Kerry Max Cook his story is fascinating and heart breaking #RightThisWrong,14/06/2016 04:17,neutral,neutral
This will now prevent him from receiving the compensation he deserves for the decades he spent on death row.,14/06/2016 04:16,sadness,neutral
@moorganwaallace Nope! Had to order more and wait months for it!,14/06/2016 04:14,sadness,negative
These are the types of media stories I  Google when I can't sleep,14/06/2016 04:13,anger,negative
"Wait prosecutors agreed to drop the murder charges, but they will continue to oppose Cook’s claims of actual innocence. Always a hang up!",14/06/2016 04:05,neutral,neutral
His chargers were just dropped after DNA evidence was finally brought in and cleared him. Can u imagine being wrongly imprisoned for 40 yrs,14/06/2016 04:02,negative,14/06/2016 04:05
Just read the story of Kerry Max Cook. He had been on death row for a murder he didn't commit for almost 40 years.,14/06/2016 04:00,sadness,negative
Obsessed with my @Lumeecase Go to https://t.co/GYe09RX1HX to get one! https://t.co/M3O3l9EGuy,14/06/2016 03:32,sadness,negative
5:15am now. Planning out my travels for the rest of the year and I think see a birthday trip to Dubai! 🎂,14/06/2016 03:20,joy,positive
Never give up on hope https://t.co/vBzFQ1UGiY,14/06/2016 02:50,joy,positive
Beyond what I imagined in the best way possible  https://t.co/rEFW3aONpH,14/06/2016 02:49,joy,positive
Hey doll https://t.co/sbPsQtbKP9,14/06/2016 02:48,joy,positive
Hey https://t.co/UJl21uEGGD,14/06/2016 02:48,joy,positive
Maybe the ugly crying face or the new twerking animated one  https://t.co/OOjsn7z8hu,14/06/2016 02:47,neutral,neutral
She's so big! I can't believe it.  https://t.co/jeRjwZxkyA,14/06/2016 02:45,neutral,neutral
I do still have her bracelet in my toiletry bag  https://t.co/LUCkJkamV2,14/06/2016 02:44,joy,positive
@melxjenners hey doll!,14/06/2016 02:43,neutral,neutral
Omg why didn't I think of this!!!!????? Duh https://t.co/zexzuq0FLO,14/06/2016 02:42,joy,positive
Sorry was group texting with Jen &amp; Chrissy. U guys don't even want to know what we talk about https://t.co/zt16WCowFB,14/06/2016 02:41,joy,positive
I think tomorrow  https://t.co/cBLZcfBJhJ,14/06/2016 02:38,neutral,neutral
On the plane here I got inspired to make a new scent. Don't want to give it away  https://t.co/az1eGsUeF8,14/06/2016 02:38,neutral,neutral
I had so much fun when I went. I want to come back  https://t.co/obybxIpP4e,14/06/2016 02:37,joy,positive
We all have different relationships but all so close  https://t.co/5EirIcQP44,14/06/2016 02:36,joy,positive
Nope he's up working on the tour design  https://t.co/kV8QQugdAn,14/06/2016 02:35,joy,positive
Let's do it!  https://t.co/CvurXZidV5,14/06/2016 02:18,neutral,neutral
@MATTSEBVIAN ugh good luck!!!!,14/06/2016 02:17,joy,positive
4:15am still can't sleep #JetLag,14/06/2016 02:15,joy,positive
Myleezaaaaaaa I'm going to cry https://t.co/T0FLfLQhLx,14/06/2016 02:03,sadness,neutral
WORK YOUR WASH: DAY 1 https://t.co/FDxTfjs3PE https://t.co/xjUF381pWe,13/06/2016 22:59,joy,positive
"kimoji mood 
https://t.co/1xP9liDahl https://t.co/G9giwUj0E4",13/06/2016 21:49,neutral,neutral
IVORY VIBES https://t.co/XnqHtpfyhs,13/06/2016 17:44,,
It all started with @carineroitfeld #BazaarIcons https://t.co/At67WE5Jc0,13/06/2016 16:25,neutral,neutral
Let the transformation begin.... #BazaarIcons https://t.co/Cabei7ZTMj,13/06/2016 16:19,neutral,neutral
Missing you 🌊 https://t.co/gUiGqkeGjU,13/06/2016 14:20,neutral,neutral
@UltimateKimK oh I do lol,13/06/2016 10:23,neutral,neutral
@FlwlssKardash so good seeing you again !!!!!,13/06/2016 10:19,sadness,neutral
So happy to be back!  https://t.co/tjtNG0AmHv,13/06/2016 09:44,neutral,neutral
What's crazy is I just ran into the designer of these shoes Pierre Hardy at the airport! Told him these are my faves https://t.co/PNe2RFzgNP,13/06/2016 09:43,joy,positive
"So happy to be in Paris, it's been too long",13/06/2016 09:22,joy,positive
Nothing has changed!!!! People continue to senselessly die. When will these gun laws be changed?!?!?!?!!!!?????,12/06/2016 22:49,joy,positive
We have repeatedly called on Congress to close this loophole that makes it easy for dangerous people to get guns &amp; kill.,12/06/2016 22:48,positive,13/06/2016 09:22
Under current federal law people on terror watch lists can legally buy guns – this is called the Terror Gap,12/06/2016 22:47,anger,negative
"I'm truly at a loss for words. To everyone in Orlando affected by this massacre, my thoughts, love, &amp; prayers are with u ❤️💛💚💙💜",12/06/2016 16:36,anger,negative
TheWifeOfPablo https://t.co/axahGnguXX,11/06/2016 21:36,anger,negative
TRENDING: ALL IN ONE https://t.co/j65gH7U8wu,11/06/2016 21:18,sadness,negative
Wait my snap works so much better now! Thank goodness for updates!,11/06/2016 01:17,neutral,neutral
#KKWMOVIENIGHT https://t.co/A3F89CTgS9 https://t.co/GxRXypbLj3,10/06/2016 22:12,neutral,neutral
Ride for a Cause with @Dashboutique! Sign up now https://t.co/KyhhHAQVRz https://t.co/cuAES67Fq4,10/06/2016 21:34,joy,positive
Island Vibes https://t.co/48tROsDSAb,10/06/2016 20:31,joy,positive
THE WEEK IN KANYE: LIBRA + GEMINI FOREVER https://t.co/A02mVD067O https://t.co/cUpJnkXJC1,10/06/2016 18:13,joy,positive
#TBT: KANYE’S SURPRISE PARTY https://t.co/A02mVD067O https://t.co/h8AUsVaLPR,09/06/2016 22:17,neutral,neutral
RUNWAY TO REAL WAY: MY CÉLINE DRESS https://t.co/A02mVD067O https://t.co/FJmHDG3ui9,09/06/2016 19:21,neutral,neutral
Why does it take forever for snap stories to load? I feel like it was never like this before? I lose patience waiting,09/06/2016 17:10,joy,positive
Balmain Army https://t.co/9WPp2X9Fn1,09/06/2016 15:06,neutral,neutral
bad news is we don't have any more 12's but the good news is that's Kanye's size so he said u can have one of his. https://t.co/9bMgqSeWUX,08/06/2016 22:54,anger,negative
@JoeBleedsBlue my assistant will dm you for your address to send you the shoes,08/06/2016 22:53,neutral,neutral
What size shoe are u? I showed Kanye your tweets &amp; he wants u to have a pair @mosedeph can't have them &amp; you don't  https://t.co/8GzGV1rsj9,08/06/2016 22:14,joy,positive
Happy birthday baby! https://t.co/Pap0bppm7o,08/06/2016 18:57,joy,positive
#STREETSTYLE NAILED IT https://t.co/yU9pAmmewd,08/06/2016 18:01,joy,positive
So happy you got them! Enjoy!! https://t.co/CdsD7gpH6c,08/06/2016 00:17,joy,positive
MEMES PART 8 https://t.co/LVLPf36sO9 https://t.co/xq4QewKMbk,07/06/2016 22:15,neutral,neutral
HIGH-WAISTED SWIMSUITS https://t.co/OPLG2XysML https://t.co/eq9hblH09P,07/06/2016 19:01,joy,positive
UGH I leave LA for a few days and I miss my workouts and eat bad.What happened?!?!?!,07/06/2016 01:53,neutral,neutral
FATHER’S DAY GIFT GUIDE https://t.co/TCdfrVQcRR https://t.co/BvXdq1LVil,06/06/2016 21:30,neutral,neutral
MARIO #KKWInnerCircle https://t.co/mjuVghq0a8 https://t.co/xXEpIWw9lK,06/06/2016 18:15,anger,negative
Thank you all for coming out at 2am. Promise he will make up this pop up show,06/06/2016 14:53,neutral,neutral
He really tried so hard but it was ultimately out of his control! He has the best fans in the whole world!,06/06/2016 14:53,neutral,neutral
Last night was crazy! Kanye wished he could have performed last night!!! https://t.co/WKsmoWSNOm,06/06/2016 14:52,joy,positive
YEEZY Season 2 men's and women's footwear collection is now available https://t.co/9zYEr9ekT9,06/06/2016 14:36,joy,positive
@marlene_marie thanks for subscribing! I will also post the live stream for you guys to see tomorrow!,06/06/2016 07:07,neutral,neutral
Why is there no sound on my snaps right now odd!,06/06/2016 06:50,neutral,neutral
Wait live streaming again. Have an update,06/06/2016 06:39,joy,positive
Gonna live stream this,06/06/2016 06:16,anger,negative
About to start!!! #GOODMUSIC #SUMMERJAM,06/06/2016 02:08,neutral,neutral
I just logged off to see if you guys were watching and wanted me to live stream the whole show??? Log onto my app or https://t.co/M0m4mjI7Up,06/06/2016 02:04,neutral,neutral
Who is watching my live stream????,06/06/2016 02:03,joy,positive
Log onto to https://t.co/M0m4mjI7Up and let's pray I have good wifi and can live stream,06/06/2016 01:50,neutral,neutral
Should I live stream this show???? Omg need to charge my phone and get ready!!!! I've never seen a set list like this!!!,06/06/2016 01:50,neutral,neutral
Karl on KUWTK #Major https://t.co/zI9RBFYKY0,06/06/2016 01:14,neutral,neutral
No kept it long  https://t.co/XecvbdOPRl,06/06/2016 00:19,joy,positive
@AdmireKardash awwww happy birthday!!!!,06/06/2016 00:16,neutral,neutral
Yaaaassssss https://t.co/Y5PLKH0mUn,06/06/2016 00:14,neutral,neutral
Thank you! She's such a freak #KUWTK  https://t.co/WxDDvQe38B,06/06/2016 00:13,joy,positive
Hey New York https://t.co/HRZIv5VErd,06/06/2016 00:13,joy,positive
RISING LABEL: BAJA EAST https://t.co/eh3gGo7WsH https://t.co/KQmhODR2ro,04/06/2016 21:30,joy,positive
I'm truly obsessed with the @JetSmarter app! I'm a member and it has changed my traveling life! Download the app! https://t.co/Uum1mDGHhf,04/06/2016 19:55,neutral,neutral
I found a size 10! My assistant will DM you to get your address and the Yeezys will be shipped out soon XO https://t.co/7DkiGurfIY,04/06/2016 01:24,neutral,neutral
Well today might be your lucky day... What size are you?  https://t.co/Go8W29FKz5,03/06/2016 22:50,joy,positive
#STREETSTYLE LONDON TOWN https://t.co/2CPmoW2qCn https://t.co/ImyKj8Sjsa,03/06/2016 22:00,joy,positive
"10,000 refugee children are fending for themselves in Europe. Learn more at https://t.co/AZXTsFvNL9 #YouAreNotAlone https://t.co/TPLVno46Qc",03/06/2016 19:02,joy,positive
MY ERMANNO SCERVINO DRESS FOR SCOTT'S BIRTHDAY! https://t.co/auQ36l7ugh https://t.co/s3Kcs3RXp4,03/06/2016 18:15,neutral,neutral
Listening to Kanye live on the radio with Big Boy!!! He's about to premiere the 1st single off Cruel Winter 🔥🔥🔥🔥🔥🔥,03/06/2016 14:09,sadness,negative
Loved working with @IMVU on some of our new #KIMOJI designs https://t.co/fo7d8RJJlr https://t.co/PpmXgs1p0A,03/06/2016 14:07,joy,positive
Set Vibez https://t.co/bqE72pqV68,03/06/2016 14:01,joy,positive
Wore my Yeezy Season 2 heels &amp;🍊 Pablo shirt yest in support of gun violence awareness day. Something has 2 change 🚫🔫 https://t.co/isq8RE07NP,03/06/2016 13:42,joy,positive
Everyone RT to vote for #KUWTK! My #TeenChoice for #ChoiceRealityTVShow is @KUWTK https://t.co/UB1KoIi6hU,02/06/2016 21:47,neutral,neutral
My subscriber event last night was SO fun!!! #KKWMovieNight https://t.co/20F6NBPavt,02/06/2016 20:51,neutral,neutral
It's gun violence awareness day #wearorange 🚫🔫 https://t.co/FpK8Ninueb,02/06/2016 18:47,joy,positive
A DAY AT THE PARK https://t.co/y4GvrKRN7a https://t.co/kOFOvroHMU,02/06/2016 18:00,joy,positive
Be yourself and be professional....and be on time!!!! https://t.co/LNXW8woEkK,02/06/2016 14:41,neutral,neutral
"#secretproject ✨coming soon 
@mertalas @macpiggott #mertandmarcus https://t.co/J0CStRT603",02/06/2016 13:52,neutral,neutral
I'm about to walk into this movie theater and surprise the 60 subscribers to my app! They have no idea! Should I liv stream it?,02/06/2016 03:38,neutral,neutral
"Ok starting the live stream again, sorry I had to take that call!",02/06/2016 00:47,neutral,neutral
https://t.co/ZZEY6Xnl2g or my app https://t.co/IIVU8TaWXB,02/06/2016 00:29,joy,positive
Who is watching? Let's chat,02/06/2016 00:28,neutral,02/06/2016 00:47
Gonna try to live stream. I'm in the car so let's hope this works and do a Twitter chat!,02/06/2016 00:23,neutral,neutral
Work it out! #Kimoji https://t.co/7bqM1L4NE1,01/06/2016 22:49,neutral,neutral
Okurrrrr https://t.co/GCUUcNj2Ul,01/06/2016 21:26,neutral,neutral
Thank you!!! https://t.co/sYIIidHVj9,01/06/2016 21:26,neutral,neutral
Okurrr! @khloekardashian this ones for you! https://t.co/yQ7kLCihdN,01/06/2016 17:24,neutral,neutral
Thank you!!! https://t.co/PwCwaRmTSc,01/06/2016 17:22,joy,positive
We really worked hard with graphic artists to get each one perfect! https://t.co/XGDVWq1xmS,01/06/2016 17:22,joy,positive
Yaaassss!!!! https://t.co/aKIjQgc629,01/06/2016 17:22,joy,positive
The New Kimoji are out today! Download them now at the App Store! https://t.co/kbvT15TtX7,01/06/2016 15:52,joy,positive
@juniorornelas_ THANK YOU SO MUCH!!,01/06/2016 14:40,joy,positive
#NEWKIMOJIALERT https://t.co/kAXKbjpyPE,01/06/2016 14:38,joy,positive
YES GREAT IDEA! ADDING NOW! https://t.co/3g9iWbJKYV,01/06/2016 14:37,joy,positive
THANK YOU!!!! #NEWKIMOJIALERT https://t.co/1qtzue78PV,01/06/2016 14:36,joy,positive
@KhloeKylieKimXO thank you!!!! #KIMOJI,01/06/2016 14:35,joy,positive
@kylliejen thank you!!!!loving the new kimoji!,01/06/2016 14:33,joy,positive
@n0ri___ woot woot!,01/06/2016 14:32,joy,positive
@kyliemoms thank you!!!!,01/06/2016 14:31,joy,positive
MOOD #Kimoji https://t.co/J8oiukWqcB,31/05/2016 22:44,joy,positive
#NewKimojiAlert https://t.co/HhUmYjQhcS,31/05/2016 22:28,joy,positive
Let's do it! https://t.co/oJ6U25kflG,31/05/2016 20:04,neutral,neutral
@MyleezaKardash I literally thought of this yesterday and was thinking of interviewing her on my app!,31/05/2016 19:42,neutral,neutral
So many new good Kimojis launching tomorrow! https://t.co/8EPwY8RSHD,31/05/2016 18:22,joy,positive
WIN A LUMEE CASE! https://t.co/wSLFcXOSHp https://t.co/24ZfwbscQA,31/05/2016 17:35,joy,positive
New Kimoji's coming soon!!!! https://t.co/Un2yC7eLfR,31/05/2016 14:35,joy,positive
Ugh I hate having back problems. 😢,31/05/2016 14:31,joy,positive
Good morning!,31/05/2016 14:31,joy,positive
North isn't afraid of snap chat anymore! Follow me on snap @kimkardashian 👻 https://t.co/RCqGFsUInN,31/05/2016 05:04,sadness,negative
HAPPY MEMORIAL DAY https://t.co/HPSxeT9Cgh https://t.co/l1s1Z1uem9,30/05/2016 19:02,neutral,neutral
You guys I had the best snap story today riding this atv thing and they all deleted 😢😢😢,30/05/2016 02:03,joy,positive
Today's vibes https://t.co/J9nJdvPPB8,29/05/2016 23:37,joy,positive
ARMY GREEN VIBES https://t.co/ojM5M1PZnb https://t.co/fDtkZCxSMg,29/05/2016 17:30,sadness,negative
yep just 14 times...trying to think of a 15th time but i just can't recall one https://t.co/QWzXar1dGz,29/05/2016 03:23,neutral,neutral
Happy Birthday!!! https://t.co/Ap7JdYxfrL,28/05/2016 20:47,neutral,neutral
AWww thank you! 💜💜💜💜💜 https://t.co/bbXgd8vuVX,28/05/2016 04:59,neutral,neutral
Hmmm I was thinking the same thing! https://t.co/tQilVGwRHg,28/05/2016 04:57,joy,positive
@CarlyFenton16 thank you!!!,28/05/2016 04:54,joy,positive
@melissa16144570 me toooo I'm so bored,28/05/2016 04:51,neutral,neutral
@tizzdash happy birthday!!! Xoxo,28/05/2016 04:51,joy,positive
YOU REALLY SHOULD: TRY A CRISP WHITE SHIRT https://t.co/Zm7tjjew4C https://t.co/5zvPfoEA7D,27/05/2016 22:20,sadness,neutral
THE LOOK: WALK OF SHAME PONYTAIL https://t.co/aCHSoVD29m https://t.co/EFJzpb579C,27/05/2016 18:30,joy,positive
HBD Lord!Spending all day trying to find the right pic to post made me remember all of our amazing memories as a fam https://t.co/9TwfMaelE5,27/05/2016 05:40,neutral,neutral
#STREETSTYLE ALL IN THE FAMILY https://t.co/E68oMuWKcY https://t.co/0jbcg4rvq4,26/05/2016 21:15,neutral,neutral
SALSA DANCING + DINNER IN CUBA! https://t.co/4aOhfXB5D1 https://t.co/wn39Lfprv6,26/05/2016 17:45,joy,positive
Thx @peter_dundas for making this gorge @roberto_cavalli dress. &amp; @lisaeldridgemakeup @dayaruci  @lorraineschwartz https://t.co/yiQGDuyoMD,25/05/2016 23:25,neutral,neutral
SUMMER LOOKS: LIGHT https://t.co/J1BfxZgVMI https://t.co/AyfocYmg7Y,25/05/2016 22:30,joy,positive
RT to vote for @KUWTK! My #TeenChoice for #ChoiceRealityTVShow is Keeping Up with the Kardashians #KUWTK https://t.co/htGZqWhxJl,25/05/2016 21:37,joy,positive
Vogue 100 https://t.co/ECXuegwxVO,25/05/2016 19:38,neutral,neutral
A NIGHT AT THE OPERA https://t.co/4NPqlSTIN4 https://t.co/o9KFsxrUAP,25/05/2016 17:45,joy,positive
Getting ready for the Vogue 100th birthday party with @peter_dundas &amp; @evbousis wearing @roberto_cavalli https://t.co/RXn4lNa5lm,25/05/2016 15:51,neutral,neutral
OUR WEDDING DAY https://t.co/YjqH2uWPaC https://t.co/uD9PKhuTXP,24/05/2016 22:57,neutral,neutral
Happy 2 year anniversary to the love of my life! You make me so happy! I love you so much!!! https://t.co/Mn50dJHjpe,24/05/2016 08:39,joy,positive
"My ring shined bright 4 our ❤️in Rome! Celebrating our 2yr anniversary in Italy, the country we got married#Blessed https://t.co/fpeW8xCMst",24/05/2016 07:19,joy,positive
@ZOHALxo awwww thanks!,24/05/2016 05:00,joy,positive
Voting for my girl @xtina and her amazing finalist @alisanporter! Everyone vote https://t.co/8UjoCn9aAP #VoiceFinale https://t.co/2ztOyr0LMS,24/05/2016 04:52,joy,positive
Been up for hours. I'm super jet lagged. What's everyone up to?,24/05/2016 04:52,joy,positive
SEX https://t.co/vnDbPGS8Yb https://t.co/u3KoE2Swk8,23/05/2016 22:46,joy,positive
WE DYED MY DRESS WITH TEA BAGS https://t.co/9u8QNYgQd7 https://t.co/bCoVrl9byS,23/05/2016 17:45,sadness,neutral
What did you guys think of kuwtk tonight???,23/05/2016 04:58,neutral,neutral
"Keeping Up starts in 10 minutes, east coast! #KUWTK",23/05/2016 00:50,neutral,neutral
Legend #MonicaBellucci https://t.co/PDTTsQwhX2,22/05/2016 22:16,neutral,neutral
When in Rome...Go see La Traviata with Valentino! 🇮🇹 #SofiaCoppola  #Opera https://t.co/dPUDwTb5V4,22/05/2016 22:11,neutral,neutral
Teatro dell 'Opera https://t.co/q66Cr0BaMM,22/05/2016 17:06,joy,positive
My @vogueaustralia cover is on stands now! 📷 @lachlanbailey https://t.co/tVw22MuINV,22/05/2016 08:56,joy,positive
My Vogue Australia shoot has me missing Australia! I need to come back soon! 🐨 https://t.co/QPs8bwxPLu,22/05/2016 08:56,neutral,neutral
#PRODUCTPORN DR. RAJ KANODIA'S SKINCARE LINE https://t.co/wCY7fe8jcW https://t.co/jOdtTnsnTw,21/05/2016 19:00,joy,positive
Vogue Australia #YeezySeason3 #AlexPerry https://t.co/TcjJoftJ0W,21/05/2016 10:23,sadness,neutral
I love this @vogueaustralia shoot! Thank you @centenera for styling this so perfectly!!! ❤️❤️❤️ https://t.co/gle3p7YqL6,21/05/2016 10:10,neutral,neutral
Getting ready for the Vogue Festival!! So excited,21/05/2016 08:45,neutral,neutral
It's now 4:37 and I still can't sleep! Kanye is snorring. Should i snap this?,21/05/2016 03:38,joy,positive
OMG!!!!! YESSSSSS SHE IS SEARCHING Ebay NOW! #FACT!  https://t.co/Qr3tOJOZVI,21/05/2016 00:15,joy,positive
MY PEOPLE MAGAZINE SHOOT IN THE BAHAMAS https://t.co/Rjymi2apS7 https://t.co/rLoEKNRrp3,20/05/2016 18:15,sadness,neutral
The girls got princess make overs at the Bibbity Bobbity Botique! Never seen anything sweeter! Thank u @Disneyland https://t.co/zgFb1OnKNI,20/05/2016 04:43,joy,positive
@MyleezaKardash yep! They follow us from waiting outside our home &amp; buy tickets but Disney is good w kicking them out!,20/05/2016 03:28,joy,positive
LOL https://t.co/9b74Pjlpoe,20/05/2016 02:28,joy,positive
Proud of my baby @kanyewest on @theellenshow #KanyeonEllen https://t.co/XNjCYBDU1N,20/05/2016 00:53,neutral,neutral
#TBT MY WEDDING DRESS FITTING https://t.co/RQ1mIJSQlG https://t.co/BCXsMbXJPr,19/05/2016 22:50,joy,positive
Churros!!! My cheat day is so worth it! #CantBelieveIOnlyHadOne,19/05/2016 21:37,joy,positive
New #KKWInnerCircle with one of my closest friends Carla! https://t.co/2pUOHJfOw0 https://t.co/0No22Ke854,19/05/2016 19:03,joy,positive
SEEING ERNEST HEMINGWAY'S HOUSE IN CUBA https://t.co/WusYvPpGXt https://t.co/3ol1HXpnYw,19/05/2016 06:02,joy,positive
Missing Cuba https://t.co/cFKvhBtISm,19/05/2016 06:01,joy,positive
😂😂😂 @ddlovato dammnnnnn Regina!!!!!,19/05/2016 00:25,neutral,neutral
MY WEBBY AWARD! https://t.co/vzEYXKFlyr https://t.co/dOPIA3lskm,18/05/2016 22:45,sadness,neutral
I see everyone post about this so I had to try it myself! Now I'm obsessed with my smile! https://t.co/biygekKG9U https://t.co/CntN4LDyRy,18/05/2016 20:09,joy,positive
1 of 1: MY LAN YU DRESS AT CANNES https://t.co/aGh1e9cWUM https://t.co/OI780kClNR,18/05/2016 19:05,joy,positive
Thank you @lanyucoutureofficial for making this amazing dress for me to wear in Cannes! https://t.co/sgaScICn4c,18/05/2016 03:56,joy,positive
A big thank you to Fawaz Gruosi for having me at the @degrisogono event tonight! Obsessed with these jewels https://t.co/IIGhzNWbzS,18/05/2016 02:47,joy,positive
Thank you for the Cannes Glam!  @makeupbymario &amp; @jenatkinhair #Snatched https://t.co/ue2w9so1gp,18/05/2016 02:39,joy,positive
"Thought I'd seen it all,this is the biggest diamond I've ever seen. Massive 404 carats at de Grisogono @degrisogono https://t.co/gawIkptaOa",18/05/2016 01:13,joy,positive
"Seriously thank you, I really needed this!  https://t.co/b07QCDTy6M",18/05/2016 00:17,joy,positive
"Win a trip to see my fave dentist, Dr. Sands!!! https://t.co/qXtBuoW2N9 https://t.co/pO470vV5qI",17/05/2016 20:45,joy,positive
Cannes! 🇫🇷 https://t.co/ocAakKKIjY,17/05/2016 12:17,joy,positive
Cannes we're here! 👻 KimKardashian https://t.co/TrBVqej492,17/05/2016 10:53,joy,positive
Vivenne Westwood for the Webby's https://t.co/dGTmv5PoFN,17/05/2016 01:00,joy,positive
MY VOGUE AUSTRALIA SHOOT https://t.co/8aq41FIHKf https://t.co/T3NVJm9nxi,16/05/2016 23:15,joy,positive
"LIVE on my app: Go behind my snap and watch the craziest game of f**k, marry, kill!!! https://t.co/HEOGSg3Uvh https://t.co/awiMPw4alp",16/05/2016 19:00,neutral,neutral
Keeping up is on NOW!!!!,16/05/2016 01:01,joy,positive
"You ready, UK? The #KUWTK new season continues in the UK tonight at 9pm on @EOnlineUK!",15/05/2016 16:42,joy,positive
YOU REALLY SHOULD: WEAR A PENCIL SKIRT https://t.co/7CXTEg2HRA https://t.co/MEry2TQTNm,14/05/2016 20:00,neutral,neutral
Coming soon: The most lit girls' night EVER!!! https://t.co/CIP0FJaEU6,14/05/2016 17:47,neutral,neutral
SWIMSUITS UNDER $100 https://t.co/sCcF7Y75X7 https://t.co/BBSg87FrGR,13/05/2016 21:35,neutral,neutral
Omg this is so cute! I'm so trying this! https://t.co/cIiXnxfptB,13/05/2016 18:05,joy,positive
THE BLEACHED BROWS https://t.co/pv9ZC5753H https://t.co/B1xCmXpsQs,13/05/2016 17:15,neutral,neutral
#TBT Iceland https://t.co/5WYdGL69S9,13/05/2016 06:12,joy,positive
congratulations @MyleezaKardash on graduating!!!! so proud of you!,13/05/2016 03:58,neutral,neutral
😍 https://t.co/iqT9tdOack,12/05/2016 22:34,neutral,neutral
SHEER AND SLEEK https://t.co/o9TQYSPzgu https://t.co/rudGgvnruX,12/05/2016 21:15,joy,positive
#TBT MY BIRTHDAY IN FLORENCE https://t.co/FI1vaqgT6d https://t.co/ZDBg4E8ZE0,12/05/2016 17:15,joy,positive
😜🌂🎂 https://t.co/E2xHudaS19,12/05/2016 05:12,neutral,neutral
Happy Birthday to the last Emperor Valentino! We can't wait to celebrate with you next week!!!! We love you! https://t.co/Yg9TJheO5U,12/05/2016 05:10,joy,positive
FRAYED VIBES https://t.co/YGAOBsXE3z https://t.co/OjK11RaV4z,11/05/2016 21:45,joy,positive
MY KIMOJI MANICURE! https://t.co/q1d46USJRF https://t.co/JxzlV3Lokx,11/05/2016 17:59,joy,positive
#STREETSTYLE BLUE JEAN BABY https://t.co/XUlFGjnfb4 https://t.co/KjjAdKPZYa,10/05/2016 21:10,neutral,neutral
YOU REALLY SHOULD: WEAR STATEMENT EARRINGS https://t.co/KYpiErGwjP https://t.co/zHlrhdOdBb,10/05/2016 17:45,joy,positive
@sharonwatt4 AWww love you doll,10/05/2016 12:29,neutral,neutral
Good morning New York. I've been back &amp; forth from LA to NYC 3 times in one week. Tiiiiredddd,10/05/2016 12:27,neutral,neutral
Khloe and Malika have not seen it!!! Don't you think they would love it?,10/05/2016 05:00,joy,positive
What's everyone up to tonight? Kanye &amp; I are about to catch up on Empire!,10/05/2016 04:59,sadness,neutral
I read today that i got an I.V. treatment before the MET. Not True.,10/05/2016 04:57,neutral,neutral
Super random but I hate when people put out fake stories to sell their products.,10/05/2016 04:55,neutral,neutral
Me too!!!!!  https://t.co/hWvReuEPix,10/05/2016 03:15,neutral,neutral
Late night set vibes https://t.co/EtWQUMYPXN,10/05/2016 03:11,anger,negative
@RoxySowlaty shut up Rox lol. One day you will look back and say you were so young,10/05/2016 02:55,joy,positive
HAVANA VIBES  https://t.co/ZhQg8Ekf0e https://t.co/eoM4ol9ZQI,09/05/2016 20:56,neutral,neutral
#KKWMEMES https://t.co/A02mVD067O https://t.co/FPoFKMGd5F,09/05/2016 17:54,neutral,neutral
Now off again after the best Mothers Day. Thank you @JetSmarter for being so amazing! LA-Chicago-NY-Miami-Vegas https://t.co/QXhoPiTvJg,09/05/2016 02:02,neutral,neutral
Tonight was Lit! https://t.co/WozZ53wnv5,09/05/2016 01:58,neutral,neutral
oh yeahhhhhhhhh https://t.co/nDQ86uMvhD,09/05/2016 01:44,joy,positive
awwwww! me too and thank you! https://t.co/Xt1w1OjRdx,09/05/2016 01:43,joy,positive
it really is one of our best seasons! https://t.co/ZRyMvFJW0G,09/05/2016 01:42,joy,positive
such special moments https://t.co/OBVIExvB70,09/05/2016 01:41,joy,positive
such a cool episode! its so emotional and fun! https://t.co/f6YlWh4yal,09/05/2016 01:35,joy,positive
they are in my closet! LOL https://t.co/CGUszDdrnE,09/05/2016 01:33,joy,positive
hahahaha i love you!!! https://t.co/gAyCKdeMmR,09/05/2016 01:32,joy,positive
@MrCouture awwwwww thanks!,09/05/2016 01:29,joy,positive
Is everyone enjoying tonight's episode so far? #KUWTK,09/05/2016 01:23,joy,positive
Tonight's episode is one of my faves this season. Keeping Up With the Kardashians is on in a few mins! Tune into E! https://t.co/JT1hw4L6fs,09/05/2016 00:50,joy,positive
Happy Mothers Day to my grandma MJ. U've taught all of us girls to be independent &amp; work hard. I'm so grateful for u https://t.co/HUjVkmiqax,09/05/2016 00:40,neutral,neutral
