tweet,date_time
"I played a new game called “Does Taye Diggs It?” Luckily, @TayeDiggs was here to play it with me. https://t.co/v5tzrCd9rx",12/10/2016 19:32
"Thanks, @PJBoggio. This is exactly what I’m looking for. #4Ellen https://t.co/Qa3FuGoBoy",12/10/2016 18:33
"If you’re looking for love, and you love Mark Harmon, have I got a site for you. https://t.co/QeZmrnrcpG https://t.co/7esj1gmGkd",12/10/2016 18:08
Pumpkins are exciting. https://t.co/WQsKTTEr3G,11/10/2016 23:27
"Yep, I'm gay #NationalComingOutDay",11/10/2016 22:21
"My co-host for the day, @KevinHart4real challenged me to a game of 5 Second Rule. https://t.co/22Now278uO https://t.co/DIrzT5GYf8",11/10/2016 21:56
"I have my own hashtag emoji! If you’ve got something for my show, send it to me with #4Ellen. Especially if it’s a… https://t.co/5Xrod2dawZ",11/10/2016 21:24
I had a lot of fun catching up with @KhloeKardashian. She told me all about the family and @KimKardashian. https://t.co/vSXCIac8zF,11/10/2016 20:52
"I love you for doing this, @AaronRodgers12. https://t.co/adWANKyH4M",11/10/2016 20:32
.@HillaryClinton is on my show this Friday. I’m Ellen DeGeneres and I approve this message.,11/10/2016 20:09
".@KevinHart4real and I had a great time surprising this inspiring student. Amber, you’re incredible.… https://t.co/3vS2Ffjzk2",11/10/2016 19:04
".@KhloeKardashian tried out a new game called ""Speak Out” and revealed parts of herself no ones ever seen before. https://t.co/A64YzA8hhc",11/10/2016 18:35
"Happy birthday, @MattBomer! Nobody bomes like you do.",11/10/2016 17:54
"You were done with that, right? https://t.co/XYRuzI1yMA",10/10/2016 23:10
3 years ago. Almost to the day. Dream big. https://t.co/5lbsQnX1UK,10/10/2016 22:04
.@HilaryDuff needs your help to find the people who rescued her phone. https://t.co/kHbULgULs5,10/10/2016 21:51
I keep hearing how important it is to register before the election. So I finally did it. I’m registered at Nordstrom and Bed Bath &amp; Beyond.,10/10/2016 21:38
.@lzhernandez02 says the secret to her DWTS success starts with a quesadilla. https://t.co/aUQlFP42Tn https://t.co/ve025r3v67,10/10/2016 20:51
I ♥️ Beth. https://t.co/uMp7TIeSfb,10/10/2016 20:12
Happy Mark Harmon Week! #GetMarkHarmonOnEllen #YesWeCan https://t.co/a5k8A4vCjA https://t.co/7pC7egCf3J,10/10/2016 19:33
All I can say about the new episode of #TheTylerOakleyShow is YAS! @TylerOakley @TimKaine https://t.co/qELBRxNycL https://t.co/DRKnG6jye6,10/10/2016 18:36
"Happy birthday, @MarioLopezExtra! Eres muy guapo.",10/10/2016 17:44
Hey tweeps! Just woke up from a nap. Is there anything on TV tonight?,10/10/2016 00:55
"Happy birthday, @BrunoMars! I hope that Uptown Funk really gives it to you.",08/10/2016 16:15
Does he see me? https://t.co/AHPM7QWKLN,07/10/2016 22:20
".@OfficialKat and I played a game about cats in hats. You’re welcome, internet. https://t.co/jWeRF6acuV",07/10/2016 20:25
"I was so moved by Jamie’s story, that the whole audience got a huge surprise. https://t.co/ASx6jlbJQc https://t.co/FkCqQAh6Je",07/10/2016 19:27
"Here are some of the major differences between Coachella and Oldchella, in case you were wondering. #DesertTrip https://t.co/YzkxE2S8eC",07/10/2016 18:33
"You’ve sent over ONE MILLION of my #EmojiExploji! I’m so happy, I made a collagoji. https://t.co/ZtdTFnC4Mh https://t.co/t4iln3fFXs",07/10/2016 17:44
It’s time for Episode 3 of #GrandDesign! This might be the grandest one yet. #LaughDancePartner… https://t.co/hwfftdjESq,07/10/2016 13:01
The next #PresidentialDebate is gonna be off the ropes. https://t.co/wq5ivuBvpe,07/10/2016 01:59
Happy #TBT! @ChristianSlater https://t.co/OdLIIxy0lo,06/10/2016 23:22
That couch needed a pattern. https://t.co/kACk7PsdXs,06/10/2016 22:39
"To my friends on the East Coast — if you are in the path of #HurricaneMatthew, please be safe. You are in our thoughts.",06/10/2016 21:49
"This new game makes me so happy, I could dance. https://t.co/KMLaHpJDQh https://t.co/OaD0HknAjY",06/10/2016 20:30
Ever wonder how an average person would do on a balance beam against @Simone_Biles? Welcome to today's episode of A… https://t.co/rVkOLqsRTN,06/10/2016 20:02
"Their proposal at the Yankees game may have gone wrong, but everything went better when they were here today.… https://t.co/TdQylwn9ok",06/10/2016 18:18
I love this so much I made it an emoji. @SayIDoDownUnder #SayIDoDownUnder https://t.co/RdxIJxjwcP,06/10/2016 17:33
.@TatyanaMcFadden You come back anytime 🙂,05/10/2016 23:46
Dolls are getting more and more lifelike. https://t.co/fhKnreaVJi,05/10/2016 21:23
".@BonJovi told me about his new tour! Thanks for being here, Bon! Or should I call you Mr. Jovi? https://t.co/shTLqA9MRj",05/10/2016 20:19
Taylor Lautner is back! So I celebrated with a Laut of water balloons. https://t.co/MULTNuopXr https://t.co/GGzXYTYiFs,05/10/2016 19:39
"If you want proof that you can do or be anything, take a look at @TatyanaMcFadden. https://t.co/0sX3j9waIb https://t.co/rDJrd4FIrZ",05/10/2016 18:23
"Happy birthday, Kate Winslet! I hope you’re having a wonderful day — near, far, wherever you are.",05/10/2016 17:23
Renita Smith is the reason I love my job. https://t.co/GvbRbtwecI,04/10/2016 22:10
Wiggle wiggle wiggle https://t.co/tixd2UwXoI,04/10/2016 21:41
.@ChrissyTeigen told me about opening @Rihanna’s mail. I’ve alerted the authorities. https://t.co/1mnT2sIwnA,04/10/2016 20:07
Happy Tuesday. Get yer dance on. https://t.co/AcXu6Hs3fG,04/10/2016 19:24
We played a new game of Celebrity Confessions. @Kelly_Clarkson did not disappoint. https://t.co/y6Gv6tvP8i https://t.co/pIknsZNaNt,04/10/2016 18:32
"Happy birthday to my boyfriend, Tayt! You are a light in this world. I love you. Keep shining. https://t.co/fji4F4TN8i",04/10/2016 17:50
RT @gwenstefani Thank u cuteness 😘💗🎂Gx https://t.co/pXSbx29VQL,04/10/2016 17:20
Pumpking https://t.co/uNYm7MFj8q,03/10/2016 23:50
.@MiloVentimiglia made a splashy appearance on my show today. https://t.co/dUU8ab87PG,03/10/2016 21:44
Who doesn’t love bubbles? https://t.co/KdmwAbW7bo,03/10/2016 20:44
.@iamDiddy was here drinking vodka while he played 5 Second Rule. Diddy? He did. https://t.co/tq7bY8Ws0P https://t.co/LMjRtMaWln,03/10/2016 19:57
Happy #MeanGirls Day! https://t.co/h2wTN2CUip,03/10/2016 18:57
"If you love #Frozen, this is required viewing. @IMKristenBell @IdinaMenzel #TheTylerOakleyShow… https://t.co/ZXLS3PtH3C",03/10/2016 17:57
"Happy birthday to my friend, @GwenStefani! This GIF is bananas. https://t.co/9hmQveMLtg",03/10/2016 17:12
Happy New Year! (you know who you are),03/10/2016 16:43
Look at @FLOTUS crushin' a game of @HeadsUp! https://t.co/wYmea3FQwQ https://t.co/8B3aQSYzVm,02/10/2016 03:47
It’s almost time to put #CatWeek to bed for another year. Make the most of it. https://t.co/RZMRxtSY4Z,30/09/2016 23:39
Last chance to win my #CatWeek Watch and Win! No big deal. It could just be worth $10K #LaughDancePartner https://t.co/bZm5FTauMK,30/09/2016 21:34
.@SofieDossi shot a flaming arrow over her back with her toes on my show. You heard me. https://t.co/arfIIolwJr,30/09/2016 20:56
I don’t think you’re ready for this welly. https://t.co/nI4VM8mZEA,30/09/2016 20:02
The ladies love this new game with @LLCoolJ. https://t.co/CPsptpF1Ar,30/09/2016 19:34
"""The Night Of"" is now on iTunes! Spoiler alert: I just found out I’m in Episode 5. https://t.co/kJQJasHK0R",30/09/2016 19:05
Here’s a sneak peek of The Cousin’s Grand Design! Watch the whole episode here. #LaughDancePartner… https://t.co/D7P2uWBAtY,30/09/2016 18:10
This amazing mother and daughter spun my Wheel of Riches. That’s not the only wheel they’ll be grabbing today.… https://t.co/al6x2qf2qd,30/09/2016 17:34
#CatWeek is almost over. We better get some good licks in while we can. https://t.co/8ECckto5Jn,30/09/2016 00:31
I can see your whiskers. https://t.co/d5o9PL0Jlm,29/09/2016 23:18
Happy #CatWeek #TBT @TaylorSwift13. https://t.co/e16mp1Wb9e,29/09/2016 22:14
You were wonderful. I watched on my nanny cam in the studio. https://t.co/wFd7fwDRrN,29/09/2016 21:49
.@SJP played 5 Second Rule with birthday boy @Official_tWitch and guest host @MileyCyrus. https://t.co/BOLcZ1D8bu https://t.co/8l0aXJ9QqU,29/09/2016 21:28
@SJP played 5 Second Rule with birthday boy @Official_tWitch and guest host @MileyCyrus. https://t.co/BOLcZ1D8bu https://t.co/47ivPI3RCO,29/09/2016 21:25
We need more people like Tonya from @CapitalOne in customer service. This story is incredible. #LaughDancePartner https://t.co/r9jZBKE3ph,29/09/2016 21:02
I had no idea @MileyCyrus did such a good impression of me. https://t.co/mufi3Qb9E0 https://t.co/h5awoULt8x,29/09/2016 20:40
"You gave all you had for #CatWeek. Love you, Miley. RT @MileyCyrus: .@TheEllenShow Love you Ellen! Feel better soon… https://t.co/d1bPQvyhUQ",29/09/2016 20:02
That time Elsa and Hannah Montana were talking about Disney. @MileyCyrus @IdinaMenzel https://t.co/J57ygqT1xt,29/09/2016 19:50
"If laughter is the best medicine, these videos will have me better by noon. https://t.co/L21VI1YPU5",29/09/2016 18:14
"Happy birthday to my incredibly handsome and talented DJ, @Official_tWitch! I love you so much, I made you an emoji. https://t.co/ycVL1xIuzV",29/09/2016 17:40
"The bad news is I’m sick &amp; can’t tape my show today. The good news is @MileyCyrus dropped everything to host for me. Thanks, Miley!",28/09/2016 23:58
Anyone for tea? #CatWeek https://t.co/WIZxMYztBS,28/09/2016 22:20
"Being an organ donor is the greatest gift in the world. Don’t take my word for it, listen to 14-year-old Al J and h… https://t.co/bH4BoJBEUp",28/09/2016 21:32
.@LukeBryanOnline has very specific rules about his butt. https://t.co/IWhKPZatf7,28/09/2016 20:13
My Executive Producer @AndyLassner raced @MichaelPhelps in a swimming pool. The good news is… it’s on tape. https://t.co/FLHt30qluc,28/09/2016 19:32
"Everyone’s zodiac signs have changed! I thought I was fine with it, but I checked, and it turns out now I’m angry about it.",28/09/2016 17:50
"Here it is! You found it! The premiere of the ""@FantasticBeasts and Where to Find Them” trailer! #IWantToBeAWizard https://t.co/4GzuKNlsAN",28/09/2016 13:00
Set your alarm! Tomorrow at 6am the @FantasticBeasts trailer premieres on https://t.co/APojFeehjF — if you're wondering where to find them.,28/09/2016 00:29
Happy Almost-Half-Way-Through-Cat-Week. https://t.co/CwdpNC9vaQ,27/09/2016 23:24
"This might be my favorite episode of #TheTylerOakleyShow so far, besides the one I’m in. @TylerOakley… https://t.co/waUeufsKlp",27/09/2016 21:41
"There’s a new car just for women. I’m completely serious. Well, as serious as a woman can be. https://t.co/HBbiGfceLx",27/09/2016 21:12
.@ShawnMendes told me what it feels like to lose to me at ping pong. https://t.co/AxKkbkxc7S https://t.co/cIQ3W0jLOf,27/09/2016 20:16
You know I ♥️you https://t.co/aLT2ii20ix,27/09/2016 19:35
.@UsainBolt stopped by my show with a few of his solid gold friends. https://t.co/9CUUeZjMah,27/09/2016 19:17
"Happy birthday, @LilTunechi! If you keep getting older, we’re gonna have to start calling you Wayne.",27/09/2016 18:42
Happy #NationalVoterRegistrationDay! @KatyPerry https://t.co/soyP0hX373,27/09/2016 17:50
"They say 100M people are watching these #debates. If you’re interested enough to watch, I hope you’re interested enough to vote. We need you",27/09/2016 01:24
Cat Week! Cat Week! Cat Week! Cat Week! https://t.co/fWGkCh1gPA,27/09/2016 00:12
I texted @MichaelB4Jordan. I hope you're very happy together. https://t.co/cTZpQ6oklV,26/09/2016 23:15
"I’m not sure what “the munchies” are, but if I get ‘em I’ll try some of these snacks @TylerOakley &amp; @SethRogen made. https://t.co/iXTcxFs0V1",26/09/2016 22:35
This is what kindness looks like. I love these guys. https://t.co/CV59zk963N,26/09/2016 21:09
I helped @MsLeaMichele figure out who she should date. https://t.co/gm798l7RW2 https://t.co/uZIzNizVz7,26/09/2016 20:36
This year’s Cat Week sponsor is Bejeweled Stars! Which also describes these cats. #LaughDancePartner https://t.co/ctd7agDLSC,26/09/2016 20:16
"Happy birthday, Andy Zenor! I hope your spirits are as high as your hemlines. https://t.co/JG3kjKryHb",26/09/2016 18:59
IT’S CAT WEEK! Seriously. I’m not kitten. https://t.co/Q4OOeCCe0K,26/09/2016 18:31
I loved the time I got to spend with @OreillyFactor. And he didn’t call me a pinhead. https://t.co/Bz81mgSMp8,26/09/2016 17:34
The trailer for “Fantastic Beasts and Where to Find Them” is premiering on ellentube. @JK_Rowling you’re welcome to come over &amp; watch w/ us,26/09/2016 16:10
"Happy birthday, Will Smith! I hope you’re celebrating it doing what you do best — protecting us from aliens.",25/09/2016 17:20
It’s Punctuation! Day,24/09/2016 17:36
"I’m live on @QVC in 15 minutes! If you play your cards right, you could be done with your holiday shopping in the next hour.",24/09/2016 00:45
My @QVC holiday special is LIVE at 6pm PT! But you can check out the wonderful items we’ll be showing you right now. https://t.co/nlNjWWozrw,23/09/2016 22:57
I think we found a winner. https://t.co/5oSce1rnMj,23/09/2016 22:14
"I’m gonna be live on @QVC tonight, starting at 6pm PT! I hope you’re ready to be put in the holiday spirit.",23/09/2016 21:41
"Happy birthday, Bruce @Springsteen! My staff loves you so much, I call them the E Street Band. Also, when are you coming to my show?",23/09/2016 21:17
This kid is a cutie. He showed me how to cook in his puttu kutti. https://t.co/InoTlNYf5f,23/09/2016 19:46
Who knew it would be Shiney Hiney Week? https://t.co/fDkbXQPCqK https://t.co/szAutdhH1v,23/09/2016 18:41
We can all agree it’s an important election. Now you can register to vote with a text message. Make it count. Text HELLO to 384387,23/09/2016 18:14
You can’t believe what these guys can do with $1K. @ColaneriJohn @CarrinoAnthony #LaughDancePartner https://t.co/bcm0GNI90G,23/09/2016 17:22
Happy #TBT! #HobbitDay https://t.co/mWZawmu4pH,23/09/2016 02:14
Me in #3FictionalCharacters. That was easy. https://t.co/Aje32uGqaU,23/09/2016 00:32
"Werk, werk, werk, werk, werk. https://t.co/eSHiw9SStZ",22/09/2016 22:12
"Imagine losing your home in Katrina. Then again in Baton Rouge, and still being able to smile. I love these sisters. https://t.co/qp3ZlDJEme",22/09/2016 21:07
"If you're on https://t.co/APojFeehjF and https://t.co/codGmfrXdx and see one of my emojis, you could win a trip to my showji! Seriousji.",22/09/2016 20:04
Kate Hudson and I got in bed together. https://t.co/DDmGSmpSSQ https://t.co/FtgehxUQ90,22/09/2016 17:35
I was looking for Dory. I found someone else. https://t.co/lc56kwXllb,21/09/2016 23:35
.@Lupita_Nyongo cleared up the rumors about if she’s in the next Star Wars movie. https://t.co/f26oaCZHJf,21/09/2016 21:26
.@IMKristenBell went behind my back to make this Shiney Hiney infomercial. She also went behind her back. https://t.co/YFz3KHH1nl,21/09/2016 19:57
Senator and Vice Presidential candidate @TimKaine was here with his harmonica. https://t.co/kfdtRuC0MK,21/09/2016 18:58
I’m celebrating #InternationalDayOfPeace today. I hope for it every day. https://t.co/C30rOZxUkA,21/09/2016 18:07
Here it is! The very first episode of #TheTylerOakleyShow! I love it. @TylerOakley https://t.co/7VtPGsVqIS https://t.co/KcgBIkag0g,21/09/2016 16:59
I had a very special guest drop by with big news about #TheTylerOakleyShow! You’ll never guess who it was. https://t.co/3YXHslo1zX,21/09/2016 16:35
OMG I'm not gonna be able to sleep https://t.co/c83aHNMTmT,21/09/2016 01:49
"When the Dalai Lama and Archbishop Desmond Tutu write a book, you gotta read it and #ShareTheJoy https://t.co/WQydH6Sr8q",20/09/2016 23:53
We're available Friday for rehearsal. Call our people. https://t.co/jiDmcKN80Y,20/09/2016 23:27
Blonde hair don’t care. https://t.co/Gfac1rZKEu,20/09/2016 23:06
She fell asleep wearing a face peel and woke up an internet celebrity. https://t.co/UmChPJ5XVQ,20/09/2016 21:45
This bar saves lives. This lady loves it. https://t.co/M3YfEuw4xi #LaughDancePartner,20/09/2016 21:19
.@IamJohnOliver just proved why he’s one of the 25 sexiest celebrities. https://t.co/PRneL4IiGi,20/09/2016 20:06
@IamJohnOliver just proved why he’s one of the 25 sexiest celebrities. https://t.co/ztu6Epj2lX,20/09/2016 20:02
Try unseeing this. https://t.co/Po14QqQkYy https://t.co/CpoQ59IDRr,20/09/2016 18:20
My co-host @IMKristenBell and I decided to Spice up our lives. https://t.co/XfDGbUt0lP,20/09/2016 16:49
I guess between these photos he learned how to read. https://t.co/R9Yrip5Azl,20/09/2016 01:03
Here’s a Big Bang for ya—The Big Bang Theory premieres tonight and my Big Bang Theory @HeadsUp! deck is here now! https://t.co/OskHldSBdJ,20/09/2016 00:13
I met Malala last year. I was moved by her. Please join @MalalaFund’s movement for #YesAllGirls… https://t.co/QIZFuDXWRG,19/09/2016 23:46
"Welcome to Instagram, @KanyeWest! We were NOT on there looking at your wife. https://t.co/JVP2hBVbB3",19/09/2016 22:22
It’s boot season. https://t.co/5mPJSWH5O1 https://t.co/R82J4DWyW4,19/09/2016 21:57
Watch my show and you could win a Carnival cruise! #LaughDancePartner https://t.co/xUPsMaiY3s https://t.co/08KY7mUCTl,19/09/2016 21:07
"The #Emmys were so much fun this year. Great job, @JimmyKimmel.",19/09/2016 20:46
"I played 5 Second Rule with @DamonKWayans. If you have 5 seconds, you should watch. https://t.co/D7yJ94AtVl",19/09/2016 20:18
Please meet Young Dylan—the most adorable rapper your eyes have ever seen. https://t.co/8yrtFCjvg1,19/09/2016 19:35
"Andy Zenor was on the red carpet at the #Emmys with lots of the biggest stars, and lots of alcohol. https://t.co/mIlkNv4j22",19/09/2016 18:08
".@ItsRamiMalek, you are brilliant. I hope next season we get to meet Mrs. Robot. #Emmys",19/09/2016 02:54
".@MsSarahPaulson, you look wonderful, your performance was wonderful, you are wonderful.",19/09/2016 01:31
"Julia Louis Dreyfus, I love you. @OfficialJLD #Emmys",19/09/2016 00:53
Kate McKinnon! I'm so happy for you. You deserve it and so much more. And not just because you thanked me. #Emmys,19/09/2016 00:36
"Good luck tonight, @JimmyKimmel! #Emmys https://t.co/xkvM4ieGIa",18/09/2016 23:41
It’s time for the #Emmys! And my show is on the red carpet right now on Snapchat. https://t.co/c3mcoZGaIm,18/09/2016 22:27
Happy Wife Appreciation Day! https://t.co/UEjw4r9tje,18/09/2016 18:35
These two are adorable. I’m not saying they look like each other. Any similarities are irrelephant. https://t.co/dt71pcImmW,16/09/2016 23:10
"I love you guys, and I ain't lion. https://t.co/kMZuhA93sJ",16/09/2016 22:10
.@SethRogen told me about keeping the romance alive in his marriage. https://t.co/b9K90NtEbj,16/09/2016 21:38
Scary Underwood. @CarrieUnderwood https://t.co/6hDhxLGoXc,16/09/2016 20:54
I took a selfie for @NakedJuice and #DrinkGoodDoGood. Here’s my naked selfie! Wait a minute. #LaughDancePartner https://t.co/FdX8ldaNa6,16/09/2016 20:27
I had no idea @CarrieUnderwood could do the chicken dance. Neither did she. https://t.co/jVwOQ3Yuao https://t.co/rq9Srw7eEo,16/09/2016 19:41
The new gym @Lowes built for Spain Elementary in Detroit looks amazing. All it needs now are some Lions. https://t.co/V8kcLNfTlu,16/09/2016 19:18
OMG. @SethRogen loves Vaseline. https://t.co/9xRp76ExkQ,16/09/2016 18:38
"Happy birthday, Amy Poehler and @NickJonas! Have the Jonas Brothers ever met the Maharelle Sisters?",16/09/2016 17:32
"Girl, that tile brings out your eyes. https://t.co/FuKTF2vzTI",16/09/2016 00:39
"Happy #TBT, @JimmyKimmel. Thank you for not killing my head writer. @KevinLemanII https://t.co/c0aW8hOFjk",15/09/2016 23:50
#SquadGoals @LilTunechi @ChancetheRapper @2Chainz https://t.co/LsFCcbe2vX,15/09/2016 23:16
I’m preparing @JimmyKimmel for hosting the #Emmys. https://t.co/S784vtudGh,15/09/2016 22:08
Thank you. We are very proud of how we light them. https://t.co/02NeEpCp5j,15/09/2016 21:50
"One of my favorite kids, Macey, went on a @CarnivalCruise to endorse a presidential nominee. #LaughDancePartner https://t.co/hAfl8pblpH",15/09/2016 21:20
.@jimmykimmel Yeah we do. https://t.co/pp31G62w7v,15/09/2016 21:02
The iPhone has a cool new way to use my #EmojiExploji. Get it @AppStore. #LaughDancePartner https://t.co/p6YVhn5Win https://t.co/pXmWmJAkUi,15/09/2016 20:41
Thursday is ab day. https://t.co/tNs2KHi0ZX,15/09/2016 20:09
This was one of my favorite performances. @ChancetheRapper @LilTunechi @2Chainz https://t.co/DcPGn1q2ZN,15/09/2016 19:19
"You know that game Who'd You Rather? From now on, I only wanna play it like this. ♥️ @JimmyKimmel &amp; @ScottEastwood https://t.co/ynrDIX83Zc",15/09/2016 18:34
"You are so amazing, @GraceVanderWaal. America picked right. See you next week on my show. #AGT",15/09/2016 17:51
"Happy birthday, Prince Harry! Have you met my audience producer, Claudia? https://t.co/qhJSEXaRR8",15/09/2016 16:51
Nobody Ushes like you do. https://t.co/dr3VxAMu3o,15/09/2016 14:31
"Tomorrow, things are about to get crazy. @ChancetheRapper @LilTunechi @2Chainz https://t.co/MONlUDh8sP",15/09/2016 02:12
"It airs tomorrow. Keep your shirts on. (Not you, Scott) https://t.co/JTibmzKqOi",14/09/2016 23:29
Twins. https://t.co/5DLt62Ccy4,14/09/2016 23:14
.@StephenAtHome I cropped you out because you were wearing this. https://t.co/Qd2yQA4kAi,14/09/2016 21:18
Watch @KatieLedecky literally blow your mind at our new game. https://t.co/OEBEss8mqd https://t.co/iMoMHMflOV,14/09/2016 20:45
Who’s ready to play DoubleDown? #LaughDancePartner https://t.co/R1vbS2o34V,14/09/2016 20:13
.@ArianaGrande loves talking about Mac Miller. https://t.co/gk49VRMz75,14/09/2016 19:03
"While she was here, @FLOTUS Michelle Obama and I cracked open a box of wine at CVS. https://t.co/ghFubG616x https://t.co/Sl1nqssvYx",14/09/2016 18:24
He was my friend first! https://t.co/xOAZeDrIyW,14/09/2016 00:38
A lot of people get a little blue on their birthdays. https://t.co/gCkVgT0RMy https://t.co/z5UDClPWGT,14/09/2016 00:06
This was one of my favorite days ever. https://t.co/cVY5UwK0gp,13/09/2016 21:54
Things just got a whole lot darker. https://t.co/sCSIn0VsXd,13/09/2016 21:39
.@FLOTUS helped @StephenCurry30 throw some shade at her husband. #LaughDancePartner https://t.co/eLQKJI2wU7,13/09/2016 20:16
"The First Lady is my co-host today, or as I call her now, Shelly. https://t.co/mCed9yfAMC",13/09/2016 18:28
It's gonna be a good day. https://t.co/kaqVpcwW3h,13/09/2016 17:04
"All I need is a baby wide receiver, and I’m ready for a game. https://t.co/BHVT6uy2de",12/09/2016 23:57
.@RyanLochte told me about his suspension from swimming. https://t.co/GaF1CgckNm https://t.co/a1E13zwuJ2,12/09/2016 21:44
The video of Jeffrey reuniting with his mother has over 60 million views. Wait ’til you see what happens next. https://t.co/AqmPVbmg1V,12/09/2016 20:40
"This is the most fun I've ever had with emojis. #EmojiExploji Thanks for the TVs, TCL! #LaughDancePartner https://t.co/KeVO5YfAoz",12/09/2016 19:58
.@CelineDion is so gangsta. https://t.co/rwQFwiOI1S,12/09/2016 19:07
".@HillaryClinton sending you lots of love, healthy energy, and an edible arrangement.",12/09/2016 17:46
"New York, I love you.",11/09/2016 15:18
"My DJ @Official_tWitch must be a piñata, because every day I hit on him. https://t.co/5DT6rz5dgI",10/09/2016 23:12
It’s almost time to Stand Up To Cancer. Go turn on your TV. Sit down. Stand Up. #SU2C @SU2C,09/09/2016 23:58
"Louisiana's my home state. This story, like so many, touched my heart. Thank you @Shutterfly for this amazing moment https://t.co/iMix3vcasF",09/09/2016 23:35
"Happy birthday, @EricStonestreet. I love you so much, it’s scary. https://t.co/6qH7kiG4FD",09/09/2016 23:21
"She's only 2 years old, but Violet is about to sing your socks off. https://t.co/dSeBbQSbEf",09/09/2016 22:39
"They’re so cute, I can’t bear it. https://t.co/GvGzE81q0i",09/09/2016 22:16
"This is one of the biggest donations in my show’s history. I love you, Louisiana. #LaughDancePartner https://t.co/ijzmXtQGor",09/09/2016 19:28
"It’s gonna be a great day. The sun is shining, @MichelleObama is cohosting next week, and a burrito fell through my sunroof.",09/09/2016 18:37
What if Dory met Woody? @TomHanks https://t.co/GbPWSo0d1P https://t.co/zCgMaaZDx7,09/09/2016 17:47
"Magic Mike, Toddler Edition. https://t.co/wzW2Di56fm",09/09/2016 00:59
Please enjoy some Magic Michelle outtakes. https://t.co/qwGTwhCPcJ,08/09/2016 23:37
You're supposed to put them on your feet. https://t.co/FVPeZYTC8B,08/09/2016 22:19
I gave everyone in my audience a download of #FindingDory! You might find yours right here. https://t.co/8jx8qf03Of,08/09/2016 22:04
".@KerryWashington is so pregnant, it's a scandal. Check out @PurplePurse https://t.co/A66EVBJqaI #LaughDancePartner https://t.co/Lz9NGL14Aw",08/09/2016 21:04
"Happy birthday, @Pink. You’re F#$&amp;!^g perfect.",08/09/2016 19:42
"Are you excited for the new iPhone?? I can’t hear you! I can’t HEAR YOU!! Sorry, I think my #AirPods aren’t working. https://t.co/WNKAQyiyHi",08/09/2016 18:47
"This is one of the most emotional segments to ever happen on my show. Thank you, @KatyPerry. https://t.co/ZIR8nZ00mM https://t.co/xIcDhIeSfv",08/09/2016 17:43
"Happy birthday, @EdGlavin! You make 62 look incredible. Too bad you're 53.",08/09/2016 16:55
I thought you had the night shift. https://t.co/pSwvcvVSJq,07/09/2016 23:51
I shot hoops with @KingJames. https://t.co/cm9GqEsTCF https://t.co/rwqk5KBRvV,07/09/2016 21:57
"I talked to Jared and Caila from #BachelorInParadise. I also talked to Ashley, who may or may not cry. https://t.co/txwSaiKrAc",07/09/2016 20:23
.@BritneySpears is a huge celebrity. So I took her to the mall to start acting like lit. https://t.co/8xZ5eDygsr https://t.co/XTICPe3ect,07/09/2016 17:42
Some people celebrate the #EllenPremiere with streamers and confetti. Others with chocolate pudding. https://t.co/QJ3FrvHqhq,06/09/2016 23:44
"If you loved seeing @ChanningTatum’s dancers on my show today, you can get tickets to see them live right here! https://t.co/XBKTQdClrv",06/09/2016 22:35
"Hey LA! You ready for Season 14 of my show? Good, because it’s about to start! You can shop for reclaimed wood on Etsy later. #EllenPremiere",06/09/2016 21:47
.@ChanningTatum had a big surprise for these amazing nurses. They did not see this coming. #EllenPremiere https://t.co/8qmwZAtMYv,06/09/2016 20:40
"Season 14 starts today. I’m so excited, I can’t sit down. #EllenPremiere https://t.co/TfnMntvO9s",06/09/2016 20:17
.@Simone_Biles just triple backflipped with a half twist onto my show. #EllenPremiere https://t.co/24DbR6yzat,06/09/2016 18:57
I found a great display case for Olympic champion @Simone_Biles. #EllenPremiere https://t.co/AtBvqbfeKO,06/09/2016 18:20
The #EllenPremiere is tomorrow! https://t.co/Oz5gprYP0c,06/09/2016 00:32
Here's my Labor Day role model. https://t.co/pdvl8i21b7,05/09/2016 20:43
"Season 14 is gonna be like Season 13, but at a special time. #EllenPremiere https://t.co/OKrsZgPieP",05/09/2016 17:40
There’s no better Labor Day plan than seeing #FindingDory! It’s back in theaters! Go see it. I sound even more beautiful the second time.,05/09/2016 16:42
Look who surprised everyone on my season premiere? @Oprah! https://t.co/Ic9naJxGeB,04/09/2016 18:59
Did you see #FindingDory again this weekend? Did you love it as much the second time? I’m fishing for compliments.,04/09/2016 01:23
. @JamesConner_ was on my show when he was fighting cancer. Today he scored a touchdown in his first game back. ❤️❤️❤️❤️❤️,03/09/2016 22:24
3 more days! #EllenPremiere https://t.co/7ZHVVF2uHm,03/09/2016 16:35
"I may have a new favorite Ninja Warrior, @GrantMcCartney_ https://t.co/AEepLZYCgY",02/09/2016 21:54
"#FindingDory's back for 1 week! This may be your last time to see it on the big screen! I don’t mean to scare you, but I tell it like it is.",02/09/2016 21:27
Can you guess what this is? #EmojiExploji https://t.co/ZtdTFnC4Mh https://t.co/z2SMAJEU2V,02/09/2016 20:43
"Chillin’ on Friday in my Ellen gear, just waiting for the Season 14 Premiere. https://t.co/PeXDMNEw4d https://t.co/RxdQqNtJLv",02/09/2016 19:19
