tweet,date_time,real_distilbert_sentiment,real_sentiment
.@amyschumer and I go through the weird pictures on each other's phones https://t.co/rWRz30DYYQ #FallonTonight,13/04/2016 11:58,joy,positive
Tonight: @amyschumer is here! Plus Richard Linklater stops by and @zaralarsson performs! #FallonTonight,12/04/2016 12:53,joy,positive
"Tonight: Talking to Sir Ben Kingsley &amp; @common, #Fallonventions returns, and a performance from @icecube &amp; @common! #FallonTonight",11/04/2016 12:56,joy,positive
Thank you guys!! https://t.co/XmLfu1jGQg,08/04/2016 18:56,joy,positive
Hi @stevegarfield!,08/04/2016 18:56,joy,positive
Awesome!!! #HandsHigh https://t.co/j9mxLwnpck,08/04/2016 14:46,joy,neutral
"Tonight: Playing a brand new game with @kerrywashington, @kenjeong is here, music from Dion &amp; it's #ThankYouNoteFriday! #FallonTonight",08/04/2016 13:05,joy,positive
We would LOVE to. https://t.co/nfov0MI0GT,08/04/2016 12:40,joy,positive
Sure! https://t.co/fWI51FCwzs,08/04/2016 12:39,joy,positive
".@russellcrowe and I play ""Box of Lies"" https://t.co/KHH4YBrU5a #FallonTonight",08/04/2016 11:58,joy,positive
No.... not sure I made the cut. Groff. #Groff #Letstalk #HamiltonMixtape https://t.co/s6LymfBiT6,08/04/2016 04:30,joy,positive
"Yo, @russellcrowe! I know how much this means to you. Thank you so much. https://t.co/5tQmPIBvo6",08/04/2016 03:57,sadness,neutral
I know. I know. Big night. https://t.co/ygJCgI0vPO,08/04/2016 03:51,joy,positive
"@HamiltonMusical you know this was MAJOR, right?",08/04/2016 03:49,joy,positive
@EWSMovie I loved this movie. I felt like I went to college with these dudes. I didn't want it to end.,08/04/2016 03:47,joy,positive
Congratulations @RyanSeacrest and everyone at Idol for a game changing experience. I was there from day 1.,08/04/2016 03:44,joy,positive
"Tonight: @russellcrowe, Jonathan Groff, music from @thelumineers + The Sugarhill Gang performs your #SpringRaps tweets! #FallonTonight",07/04/2016 12:54,joy,positive
Drinko w/@CameronDiaz - I don't know why I keep agreeing to play this https://t.co/H8GcAVeGkl #FallonTonight,07/04/2016 12:01,joy,positive
"Leaves are growing on the trees, It’s like watching nature hit puberty #SpringRaps",06/04/2016 20:04,joy,positive
Hashtag game! Tweet out a funny rap about spring and tag with #SpringRaps. Could be rapped by The Sugarhill Gang on our show!,06/04/2016 20:04,joy,positive
"Tonight: Playing Drinko w/@CameronDiaz, @Jon_Favreau stops by, &amp; music from @alessiacara! #FallonTonight",06/04/2016 13:04,joy,positive
"Tonight: Greg Kinnear, @PadmaLakshmi and stand-up from @TheRealDiceClay! #FallonTonight",05/04/2016 13:04,joy,positive
.@melissamccarthy and I face-off in an intense Lip Sync Battle https://t.co/M0xpZOnnP0 #FallonTonight,05/04/2016 11:45,joy,positive
Lip Sync Battle tonight: me vs @melissamccarthy. It gets real in a few minutes. #FallonTonight,05/04/2016 03:34,joy,positive
Preview of our lip sync battle tonight. https://t.co/tLSe2Pvux4 and I hope @zaynmalik is watching. #FallonTalk,05/04/2016 03:19,joy,positive
@melissamccarthy was MASTERFUL tonight with her lip sync battle. Just hilarious. #FallonTonight,05/04/2016 02:14,joy,positive
Tonight: Having a Lip Sync Battle w/@melissamccarthy!! Plus @bobbycannavale is here and @wildbellemusic performs! Don't miss! #FallonTonight,04/04/2016 13:52,joy,positive
"Tonight: @aaronpaul_8, Governor @ChrisChristie, stand-up from @natebargatze and it's #ThankYouNoteFriday! #FallonTonight",01/04/2016 12:54,joy,positive
"Tonight: Taylor Lautner, @iamdiddy, music from @Weezer, and your #MyKidIsWeird tweets! #FallonTonight",31/03/2016 13:12,joy,positive
My friend’s kid carries a briefcase to kindergarten. #MyKidIsWeird,30/03/2016 21:03,joy,positive
"Hashtag game! Tweet out something funny, weird, or embarrassing your child has done and tag with #MyKidIsWeird. Could be on our show!",30/03/2016 21:02,joy,positive
Thanks again to Michael Stipe for the beautiful tribute to @DavidBowieReal last night #TheManWhoSoldTheWorld https://t.co/5T3KUs3VJo,30/03/2016 19:13,joy,positive
I like this. Good luck this season!! https://t.co/fRwpm4pVu3,30/03/2016 14:35,joy,positive
"Tonight: James Spader, @ColinHanks, and music from @BibiBourelly_! #FallonTonight",30/03/2016 13:12,joy,positive
.@JohnCena and I play Sticky Balls https://t.co/ilMzY5O0rS #FallonTonight,30/03/2016 12:35,joy,positive
I will review and graciously admit defeat if I had involvement with any wrongdoings during our game of Sticky Balls. https://t.co/GBlrMxzecO,30/03/2016 12:20,joy,positive
"Fun show tonight: @SusanSarandon, @JohnCena and a performance from Michael Stipe! #FallonTonight",29/03/2016 14:10,joy,positive
"Claire Danes and I play ""Fast Family Feud"" https://t.co/sOPh8Lmnkp #FallonTonight",29/03/2016 12:28,joy,positive
"Tonight: Claire Danes, Sullivan Stapleton, and music from @TheBonnieRaitt! #FallonTonight",28/03/2016 12:55,joy,positive
It's gonna be worth it. This one is FUN! https://t.co/UDG0xCSpD8,25/03/2016 23:18,joy,positive
"Tonight: Playing a new game w/ Amy Adams, Timothy Olyphant stops by, music from @bretteldredge &amp; it's #ThankYouNoteFriday! #FallonTonight",25/03/2016 12:56,joy,positive
.@BenAffleck and I play Pup Quiz with some superhero puppies https://t.co/kvfrNEccvd #FallonTonight,25/03/2016 12:03,joy,positive
Here's to many more. Thanks for coming by! https://t.co/ztHcmOp7Vv,25/03/2016 02:10,joy,positive
"Tonight: Pup Quiz w/@BenAffleck, @ZoeListerJones stops by, music from @zaynmalik and your #WeddingFail tweets! #FallonTonight #ZAYNOnFallon",24/03/2016 13:07,joy,positive
Ice T (@FINALLEVEL) shares more of his classic cartoon voiceovers https://t.co/Ra2JP5AlsJ #FallonTonight,24/03/2016 12:15,joy,positive
Only way @FINALLEVEL can top #NationalPuppyDay is with a baby. That dude never disappoints.#FallonTonight,24/03/2016 01:31,joy,positive
"My cousin's contact lens fell out, so in every wedding photo, he looks like he's winking at the camera. #WeddingFail",23/03/2016 20:02,joy,positive
"Hashtag game! Tweet out something funny, weird, or embarrassing that
happened at a wedding and tag with #WeddingFail. Could be on our show!",23/03/2016 20:01,joy,positive
"Tonight: @FINALLEVEL and Allison Williams are here, plus stand-up from @fluffyguy! #FallonTonight",23/03/2016 13:10,joy,positive
Catchphrase w/@IamDonCheadle &amp; Saoirse Ronan https://t.co/YBCobgSamy #FallonTonight #ThrowingShapes,23/03/2016 12:16,joy,positive
Me and Chris Martin sing some Bowie backstage before the show https://t.co/gFXieslOW3,22/03/2016 18:34,joy,positive
"Tonight on the show: @IamDonCheadle, Saoirse Ronan, and music from @IGGYAZALEA!#FallonTonight",22/03/2016 18:12,joy,positive
Point Pleasant Police Department returns with Jake Gyllenhaal https://t.co/EtEJsSmsGZ #FallonTonight,22/03/2016 11:53,joy,positive
"Tonight: Doing something fun with Jake Gyllenhaal, plus Paul Reubens (@peeweeherman) stops by and music from @RitaWilson! #FallonTonight",21/03/2016 12:49,joy,positive
God bless on the next one. https://t.co/m6YLxWLd9l,18/03/2016 15:52,joy,positive
And you will perform the next one. https://t.co/ddOLYU3gjn,18/03/2016 15:51,joy,positive
Pass the next one. https://t.co/6hlGxOK9nF,18/03/2016 15:50,joy,positive
"She's got something, right? https://t.co/XuZ71fBvZ3",18/03/2016 15:48,joy,positive
"Tonight: Playing Word Sneak w/@johnkrasinski, @MelissaBenoist is here, music from @MikePosner, and it's #ThankYouNoteFriday! #FallonTonight",18/03/2016 13:07,joy,positive
Every ten years. See you in 2019!! Happy St. Patrick's Day!!! https://t.co/ejSrzMmx3C,18/03/2016 02:06,joy,positive
Happy we could finally connect. I'm a big fan. You crushed tonight - as expected - thanks. https://t.co/WjRShVU38J,18/03/2016 01:59,joy,positive
Luck and love. Happy St. Patrick's Day!! #GoGreen #HappyStPatricksDay,17/03/2016 13:42,joy,positive
"Tonight: Clive Owen, @NiaVardalos, stand-up from @jimmycarr and your #DontJudgeMe tweets! #FallonTonight",17/03/2016 13:04,joy,positive
Played a new game on the show last night w/Jennifer Garner &amp; @CubaGoodingJr -  Truth or Door! https://t.co/5KFKI1G8PJ #FallonTonight,17/03/2016 11:56,joy,positive
"When I use a loaf of bread, I leave just the end pieces behind. Nobody likes you, bread heels. #DontJudgeMe",16/03/2016 20:36,joy,positive
"Hashtag game! Tweet out something funny, weird, or embarrassing you're not ashamed to admit and tag with #DontJudgeMe. Could be on our show!",16/03/2016 20:35,joy,positive
"Tonight: Playing a new game called ""Truth or Door"" w/Jennifer Garner, plus @CubaGoodingJr is here and music from @peteyorn! #FallonTonight",16/03/2016 14:29,joy,positive
.@ZoeKravitz and I play Inflatable Flip Cup https://t.co/LFG8t65KL3 #FallonTonight,16/03/2016 11:51,joy,positive
"Tonight: Jesse Eisenberg is here, playing inflatable flip cup with @ZoeKravitz, and @coldplay performs! #FallonTonight",15/03/2016 13:27,joy,positive
"Pictionary was a close call last night w/@shailenewoodley, @Realeugenelevy &amp; Catherine O'Hara https://t.co/jGwWuhVDL6 #FallonTonight",15/03/2016 13:00,joy,positive
"This definitely happened. Well played, my man. https://t.co/vmZhQPML9t",15/03/2016 01:24,joy,positive
"Back with new episodes tonight w/ @shailenewoodley, @Realeugenelevy &amp; Catherine O'Hara, and music from @AURORAmusic!! #FallonTonight",14/03/2016 13:02,joy,positive
@TheRealCayleeC @justinbieber @savannahfisher6 nice!,13/03/2016 01:03,joy,positive
Say hi to mom for me. #TylerOnFallon  https://t.co/bIlOSxweI9,05/03/2016 04:21,joy,positive
The Who were amazing tonight on the show! #playitloud #WhoOnFallon,04/03/2016 23:49,joy,positive
Smothers Brothers? https://t.co/8QMdxMPOOg,04/03/2016 23:43,joy,positive
"When was the last time the Who performed as a band on late night television? Thanks in advance, Internet. https://t.co/7sxCWoiHeG",04/03/2016 23:41,joy,neutral
Tonight: #FirstTextualExperience returns w/@GwynethPaltrow + @tyleroakley is here &amp; @TheWho performs! #ThankYouNoteFriday #FallonTonight,04/03/2016 13:55,joy,positive
Thanks so much to Jesse Frederick for writing us an original #TGIF style theme song for our show! https://t.co/C0dI5gCO7w #FallonTonight,04/03/2016 12:52,joy,positive
"Tonight: @Pharrell Williams, @priyankachopra, music from @LorettaLynn and your #MySiblingIsWeird tweets! #FallonTonight",03/03/2016 14:02,joy,positive
Played a new game with Tina Fey and Rachel @Maddow last night - Know It All! https://t.co/AWTin4jT3O #FallonTonight,03/03/2016 12:58,joy,positive
@GloriaFallon123 Oh yeah - you're right it WAS a football helmet. Ha! We were weird. #MySiblingIsWeird,03/03/2016 00:38,joy,positive
My sister used to wear a bike helmet just to get on the swing in our backyard. #MySiblingIsWeird,02/03/2016 21:42,joy,positive
"Hashtag game! Tweet something funny, weird, or embarrassing about one of your siblings and tag with #MySiblingIsWeird. Could be on our show!",02/03/2016 21:42,joy,positive
"Tonight: Trying out a new game with Tina Fey &amp; Rachel @maddow, plus @Santigold is here to perform! #FallonTonight",02/03/2016 14:08,joy,positive
.@MargotRobbie and I play The Whisper Challenge https://t.co/3Djbvr1ecY #FallonTonight,02/03/2016 12:58,joy,positive
They are coming!!  https://t.co/4z0VmqBmYL,01/03/2016 23:44,joy,positive
In the works!! 😀 https://t.co/AAxoqRN0eU,01/03/2016 23:40,joy,positive
Hands High!!! So happy!! Snap a pic! https://t.co/NAsk9OgJfC,01/03/2016 23:37,joy,positive
"Tonight: @MargotRobbie &amp; I play Whisper Challenge, @MJMcKean is here + a science demo from @kevindelaneymod! #FallonTonight",01/03/2016 14:08,joy,positive
Thanks to @SteveMartinToGo for deciding to do the show last night https://t.co/M5MK5pIZCg #FallonTonight,01/03/2016 12:59,joy,positive
"Visit New York!! Come see @SteveMartinToGo, @ediebrickell &amp; @BrightStarBway https://t.co/UiCQWaImkp and say hi to me.",01/03/2016 03:34,joy,positive
"Tonight on the show: @SteveMartinToGo, @ediebrickell, Martin Freeman, and performance from the cast of @BrightStarBway! #FallonTonight",29/02/2016 14:06,joy,positive
"Tonight: Playing Pyramid with Nathan Lane &amp; Keri Russell, stand-up from @MaryLynnRajskub and it's #ThankYouNoteFriday! #FallonTonight",26/02/2016 14:12,joy,positive
I don't know what I was thinking challenging @GerardButler to play Slapjack https://t.co/fSbJ1uYp0a #FallonTonight,26/02/2016 13:13,joy,positive
We just hit 10 mil subscribers on @YouTube! Thanks for watching everyone -- here &amp; around the world!! #FallonTonight https://t.co/mFlMXqoFJk,25/02/2016 20:25,joy,positive
"Tonight: Slapjack with @GerardButler, @jennyslate stops by and @the1975 performs! #FallonTonight",25/02/2016 14:04,joy,positive
".@TherealTaraji and I play ""The Acting Game"" https://t.co/JWFL6DgQG1 #FallonTonight",25/02/2016 13:07,joy,positive
My friend’s hometown has an annual event where people put beds on wheels and race them. #MyHometownIsWeird,24/02/2016 20:16,joy,positive
"Hashtag game! Tweet out something funny, weird, or embarrassing about your hometown and tag with #MyHometownIsWeird. Could be on our show!",24/02/2016 20:16,joy,positive
"Tonight on the show: @TherealTaraji is here, @birbigs stops by and music from @FKAtwigs! #FallonTonight",24/02/2016 13:56,joy,positive
".@KevinSpacey &amp; I perform kids' ""House Of Cards"" scripts for kid judges in MasterClass Junior! https://t.co/xIe7Z3yjcl #FallonTonight",24/02/2016 13:16,joy,positive
See you next year!! https://t.co/70gB2z7RyB,24/02/2016 06:27,joy,positive
.@BillGates maybe I will see you and Melinda at the club later. #SuperpowerForGood,24/02/2016 00:58,joy,positive
A disgrace. https://t.co/GmPqz2fwKB,24/02/2016 00:22,joy,positive
Doesn't hurt to ask. https://t.co/OaR9ZwIiIH,24/02/2016 00:22,anger,negative
Mayyyyybe... https://t.co/ESg78CZUVi,24/02/2016 00:21,joy,neutral
It's the best AND @SeriousFunCamps are the BEST!!! https://t.co/NZnA1790pd,24/02/2016 00:20,joy,positive
Whaaaaat? Where? https://t.co/Z2ih7O6jUc,24/02/2016 00:18,joy,positive
"@lindsaylohan, @iamparson kills it tonight. You're gonna love it? Water War or game next time you're here?",24/02/2016 00:18,joy,positive
"Tonight: Kid Theater w/@KevinSpacey, @BillGates &amp; @melindagates are here and music from @kygomusic!  #FallonTonight",23/02/2016 14:38,joy,positive
"Playing Catchphrase with @RealHughJackman, @TaronEgerton, and Higgins: https://t.co/wdINuOUNrf #FallonTonight",23/02/2016 14:06,joy,positive
"More time to hang with @RealHughJackman, @TaronEgerton, @AudraEqualityMc &amp; music from @HallOates!! It's fun!! #FallonTonight",23/02/2016 05:01,joy,positive
"Great guests tonight too -- @RealHughJackman, @TaronEgerton, @AudraEqualityMc &amp; music from @halloates!! #FallonTonight",22/02/2016 14:33,joy,positive
We are back in New York City!! All new show tonight! #FallonTonight,22/02/2016 14:25,joy,positive
"Tonight: @BryanCranston, @ddlovato, music from @theweeknd and it's #ThankYouNoteFriday! #FallonTonightLA",19/02/2016 16:10,joy,positive
Vince Vaughn is a little too good at Box of Lies https://t.co/uVGPlpaB1J #FallonTonightLA,19/02/2016 15:36,joy,positive
"In case you miss the live stream, you can catch their performance on our website tomorrow AM. #DeadAndCompanyFallon",19/02/2016 00:10,joy,positive
Streaming a bonus live web performance from @deadandcompany today around 5:15pm PT at: https://t.co/3j65uexNA3! #DeadAndCompanyFallon,19/02/2016 00:09,joy,positive
"Tonight: Playing ""Box of Lies"" w/Vince Vaughn, @RyanSeacrest is here + music from @deadandcompany! #DeadAndCompanyFallon #FallonTonightLA",18/02/2016 16:24,joy,positive
#Ew returns! (cc: @JLo) https://t.co/eHU5YgfNQZ #FallonTonightLA,18/02/2016 15:44,joy,positive
"Tonight: Doing something fun w/@JLo, plus @SnoopDogg stops by and music from @ZAYNmalik! Don't miss! #ZAYNOnFallon #FallonTonightLA",17/02/2016 16:25,joy,positive
Donald Trump has a heart-to-heart with the cast of @fullerhouse https://t.co/3xmQgbYPLb #FallonTonightLA,17/02/2016 15:04,joy,positive
You. Always. Know. What. Time. It. Is. Great job as always last night. https://t.co/wX7IYcMuRq,16/02/2016 21:15,anger,neutral
Tonight: @galifianakisz &amp; @RondaRousey! Plus @Pitbull performs feat. @RobinThicke @JoePerry @TravisBarker + more surprises! #FallonTonightLA,16/02/2016 16:03,joy,positive
The return of #TightPants - Thanks Will Ferrell &amp; @xtina! https://t.co/DtYe69rzzR #FallonTonightLA,16/02/2016 15:03,joy,positive
Kicking off our week in LA tonight with Will Ferrell and @xtina! Plus ColleGrove (@liltunechi &amp; @2chainz) performs! #FallonTonightLA,15/02/2016 16:00,joy,positive
"Tonight Show 2 hr Best Of - tomorrow, Valentine's Day at 9 on NBC then on Monday we're goin'… https://t.co/FlCUhxPcol",13/02/2016 02:03,joy,positive
"A shame Kristen Wiig couldn't make it, but excited to have Peyton Manning stop by again last night: https://t.co/BX7EtQ86q1 #FallonTonight",12/02/2016 14:27,joy,positive
It's always fun trying a new impression. Hope you sawr it @berniesanders!!   https://t.co/Fte7KgxO9i #FallonTonight,11/02/2016 16:03,joy,positive
Tonight: Kristen Wiig is here! Plus @mrbobodenkirk stops by and @ElleKingMusic performs! #FallonTonight,11/02/2016 15:10,joy,positive
Super Bowl champion Peyton Manning vs. NBA legend @MagicJohnson in a game of Egg Russian Roulette https://t.co/VGruOIg283 #FallonTonight,11/02/2016 14:43,joy,positive
We were honored!! Congrats on the win. See you soon! Thank you. https://t.co/jAhampNsBH,11/02/2016 13:29,joy,positive
"They are the best!! Props to Cyndie Lou Boehm, Courtney Benedetti Tooke, Stephanie Biear and Mario Martines https://t.co/E4yBd6rmlI",11/02/2016 13:25,joy,positive
It's a fun fun show tonight. https://t.co/UjDrazXHJ8 #FallonTonight,11/02/2016 02:24,joy,positive
".@JibJab turned Stephen Bishop's performance of ""It Might Be You"" into a customizable Valentine's Day card! https://t.co/GrQEkQvQg8",10/02/2016 16:48,joy,positive
"Tonight on the show: Penélope Cruz, #SB50 Champion Peyton Manning, @MagicJohnson, and music from @Halsey! Don't miss! #FallonTonight",10/02/2016 15:02,joy,positive
"Played a very intense game of Musical Beers with @VanCityReynolds, @KatieHolmes212, and The Roots! https://t.co/HOPmzh23bX #FallonTonight",10/02/2016 14:23,joy,positive
"Tonight: Playing Musical Beers w/@VancityReynolds, plus @KatieHolmes212 is here and music from @ThomasRhett! #FallonTonight",09/02/2016 14:59,joy,positive
.@RedHourBen shares his Super Bowl ad that never aired https://t.co/xvnADaMPBA #FallonTonight,09/02/2016 13:57,joy,positive
"Tonight: @RedHourBen, @missmorenab and @DanWhiteMagic performs! #FallonTonight",08/02/2016 15:02,joy,positive
A genuine smile on @questlove 's face tonight playing with @NRateliff is always a sign of a moment.,06/02/2016 03:40,joy,positive
"Fun show tonight: @RebelWilson and I reveal a new music video! Plus @TheJackHuston, music from @NRateliff &amp; The Night Sweats! #FallonTonight",05/02/2016 15:14,joy,positive
Our puppies predict the winner of #SB50 https://t.co/MJj3HIu7uL #FallonTonight,05/02/2016 14:04,joy,positive
"Posting stories on Snapchat...
https://t.co/xISjavabkO #FallonSnap",04/02/2016 19:14,joy,positive
"Tonight: @JonahHill, @megynkelly, music from @wizkhalifa, and a special Super Bowl edition of Puppy Predictors! #FallonTonight",04/02/2016 14:54,joy,positive
"Martin Scorsese and I play ""5 Second Summaries"" https://t.co/PwVdsqWV8q #FallonTonight",04/02/2016 13:53,joy,positive
Showed up to your party with my seven-layer dip / Won $100 betting on the opening coin flip. #SuperBowlRaps,03/02/2016 21:39,joy,positive
Hashtag game! Tweet out a funny rap about the Super Bowl and tag with #SuperBowlRaps. Could be on our show!,03/02/2016 21:38,joy,positive
"Excited to be back with new episodes! Tonight: Martin Scorsese, @GillianJacobs &amp; music from @TheChainsmokers! #FallonTonight",03/02/2016 15:33,joy,positive
"Natalie Portman, @Sia, and I perform ""Iko Iko"" with @TheRoots https://t.co/QNnQSNLewO #FallonTonight",28/01/2016 14:21,joy,positive
"Tonight: Natalie Portman, @iamjohnoliver, music from @Sia + a special bonus musical performance! Don't miss! #FallonTonight",27/01/2016 15:00,joy,positive
Last night the legendary Billy Ocean (@MrWongo) performed a medley w/@TheRoots. So great to have him on! Watch it: https://t.co/Gcfqeh3rxz,27/01/2016 14:06,joy,positive
Judd!!!! Nice move!! https://t.co/CJkX9ZeqeO,27/01/2016 01:55,joy,positive
Billy Ocean (@MrWongo) sounds AMAZING in rehearsals for the show tonight with @theroots!!! #FallonTonight #CaribbeanQueen,26/01/2016 18:27,joy,positive
"Yes!!!! Good man, Jon! https://t.co/9tRqRoTfLE",26/01/2016 15:40,joy,positive
"My man! Thank you, Seth.  https://t.co/pZIsT7HP3w",26/01/2016 15:35,joy,positive
Rosie!! Great!!! #WaterForFlint  https://t.co/UKdcsINATM,26/01/2016 15:34,joy,positive
Fun show tonight: Playing First Impressions w/Josh Brolin &amp; Kate McKinnon + music from the legendary Billy Ocean (@MrWongo)! #FallonTonight,26/01/2016 14:54,joy,positive
Give my best to your parents. My favorites!!! https://t.co/gK2qA1ViVQ,26/01/2016 14:14,joy,positive
"Thank you, Madonna. You're always the first to step up. #WaterForFlint  https://t.co/LZ7oMMBCnz",26/01/2016 13:39,joy,positive
"Tonight on the show: Kate Hudson, Dan Patrick (@dpshow), and music from @G_Eazy! #FallonTonight",25/01/2016 15:01,joy,positive
"Happy Sunday!! I'm donating $10,000 to https://t.co/JqAiRlCWrS. How about 10 friends match me? #WaterForFlint",24/01/2016 19:49,joy,positive
Hey @FreeformTV - give @Jets Ryan Fitzpatrick and @Giants @PrinceAmukamara a show!! https://t.co/gwDz7TmcSS #prettylittlefootballers,22/01/2016 17:44,joy,positive
"Tonight: @Jeff_Daniels, Lilly Singh (@IISuperWomanII), music from @stlucia and it's #ThankYouNoteFriday! #FallonTonight #LillyOnFallon",22/01/2016 15:01,joy,positive
Playing Word Sneak with @SarahKSilverman https://t.co/7YxI3ZO2iF #FallonTonight,22/01/2016 14:05,joy,positive
Shout out to our amazing @FallonTonight art department for making this Stephen Bishop performance really special https://t.co/pSXld6rfzh,21/01/2016 18:43,joy,positive
"Tonight: @SarahKSilverman, Presidential Candidate Sen. @marcorubio and music from @wet! Plus your #AwwHellSnow tweets! #FallonTonight",21/01/2016 14:55,joy,positive
Dakota Johnson and I play a new acting game https://t.co/7RJuNhuLow #FallonTonight,21/01/2016 14:03,joy,positive
How great were @jets Ryan Fitzpatrick and @Giants Prince Amukamara? https://t.co/DTc6NsqQ5k,21/01/2016 05:05,joy,positive
Oh it's a fun one tonight!! https://t.co/HvvIm26PXd @NFL,21/01/2016 02:35,joy,positive
"Thanks, @MarlonWayans! Go see him live this Friday 1/22 at The Orpheum in New Orleans and
Caroline’s NYC Feb. 12th thru the 14th.",21/01/2016 00:32,joy,positive
"I once spent an hour trying to dig my car out of the snow, and when I finally got to it, I realized it was my neighbor’s. #AwwHellSnow",20/01/2016 21:21,joy,positive
"Hashtag game! Tweet out a funny, weird, or embarrassing story about winter and tag with #AwwHellSnow. Could be on our show!",20/01/2016 21:20,joy,positive
Loving this book by Stephen Bishop - compilation of hand written first drafts of super famous… https://t.co/fSNy5DIgh4,20/01/2016 19:44,joy,positive
"Tonight on the show: Dakota Johnson, @MarlonWayans, and a special performance from Stephen Bishop! #FallonTonight",20/01/2016 15:07,joy,positive
@Mariobatali you know I love you. #teambatali #fallontonight,20/01/2016 05:13,joy,positive
".@Mariobatali you in? grilled cheese off?!?!?! My ingredients: Kraft cheese slices, Wonder Bread, bacon pieces and maple syrup butter.",20/01/2016 05:10,joy,positive
"Tonight: @chelseahandler, Fred Armisen, and having a grilled cheese cook-off with @Mariobatali! #FallonTonight",19/01/2016 14:55,joy,positive
.@RealTracyMorgan and I play Pup Quiz https://t.co/RV7Gpa6BRU #FallonTonight,19/01/2016 14:21,joy,positive
🔼🔼🔽🔽⬅️➡️⬅️➡️BA https://t.co/QOknlsL13y,19/01/2016 02:19,joy,positive
"Tonight on the show: Playing Pup Quiz w/@RealTracyMorgan, @juliannehough is here, and music from @HankJr! #FallonTonight",18/01/2016 15:11,joy,positive
Motivation. Thanks @KevinHart4real and @Nike #MoveWithHart #BabySteps https://t.co/sjhO8mlpyl,17/01/2016 15:19,joy,positive
Get ready. #HandsHighCollege https://t.co/DiF9Ms1kh6,16/01/2016 21:14,joy,positive
It's coming soon... https://t.co/zubkrGjVLa,16/01/2016 19:12,joy,positive
I appreciate the advice. Thanks! https://t.co/NXA1Oaq16w,16/01/2016 14:44,joy,positive
Thank you @KevinHart4real &amp; @Nike for inspiring me to run. 1 mile - but it feels good! #MoveWithHart https://t.co/HfjmjcujZT,16/01/2016 13:41,joy,positive
Web Exclusive: Backstage Dylan Does Drake Hotline Bling https://t.co/o4z8IFzY4q,15/01/2016 17:03,joy,positive
I get to hang with Ernie and Elmo. Best. Job. Ever. https://t.co/s7BvBihdP1,15/01/2016 16:33,joy,positive
"Tonight: Ray Romano is here! Plus @lucyhale, music from @brandicarlile and it's #ThankYouNoteFriday! #FallonTonight",15/01/2016 15:03,joy,positive
Tonight Show Celebrity Photobomb returns with help from some @sesamestreet friends! https://t.co/mP5J5yLLNT #FallonTonight,15/01/2016 13:56,joy,positive
"Tonight: Presidential Candidate @HillaryClinton, @LucyLiu, music from @official_flo &amp; your #IfIWonPowerball tweets! #FallonTonight",14/01/2016 15:26,joy,positive
"Bob Dylan sings @Drake's ""Hotline Bling"" https://t.co/lHlXTRZw6F #DylanDoesDrake #FallonTonight",14/01/2016 14:24,joy,positive
"Wardrobe, hair and make-up plus writing and directing equals #dylansingsdrake #fallontonight#",14/01/2016 04:29,joy,positive
Our performance tonight was LIVE. For real - this was live. Hope you like it. #DylanSingsDrake,14/01/2016 04:25,joy,positive
"I’d fill a pool with money like Scrooge McDuck, but I’d use cash, because coins hurt. #IfIWonPowerball",13/01/2016 18:46,joy,positive
Hashtag game! Tweet out something funny or weird you would do if you won Powerball and tag with #IfIWonPowerball. Could be on our show!,13/01/2016 18:45,joy,positive
Los Angeles we'll see you soon!! #FallonTonightLA,13/01/2016 17:20,joy,positive
"Tonight: Playing Charades w/@DannyDeVito &amp; @khloekardashian, plus music from @ColinHay! #FallonTonight",13/01/2016 15:06,joy,positive
"""Drinko"" returns with @KevinHart4real https://t.co/2ykaL9aOcu #FallonTonight",13/01/2016 14:02,joy,positive
"Tonight: Playing ""Drinko"" w/@KevinHart4real, plus @noelfielding11 stops by &amp; @joshuatopolsky demos the latest tech from #CES! #FallonTonight",12/01/2016 14:28,joy,positive
.@kendricklamar was incredible last night!! Check it out: https://t.co/FCwdfn5yGr #FallonTonight #11GrammyNoms,08/01/2016 19:44,joy,positive
"Playing Spin The Mic w/@tylerperry, plus @NarcosNetflix's Wagner Moura, stand-up from @iliza &amp; it's #ThankYouNoteFriday! #FallonTonight",08/01/2016 15:02,joy,positive
"Tonight: @MarkRuffalo is here, @KendrickLamar will talk + perform, and your #WorstFirstDate tweets! #FallonTonight",07/01/2016 15:05,joy,positive
"Last night promos turned into an unrehearsed performance of ""The Longest Time"" with @billyjoel and J.K. Simmons
https://t.co/BfaEeHw9hW",07/01/2016 14:48,joy,positive
Wait until you see what happened during a commercial break. Tonight was so much fun with Billy Joel.,07/01/2016 05:36,joy,positive
I have the best fans in the world. Thank you!! LOVE.,07/01/2016 04:10,joy,positive
"Honored to win People's Choice Award for Favorite Late Night Host. Thank you to my pal, Steve Harvey for announcing it. Wait... #PCAs",07/01/2016 04:05,joy,positive
"My friend once took a girl to Arby’s, ordered two beef and cheddars, and told her, “This is me — take it or leave it.” #WorstFirstDate",06/01/2016 19:43,joy,positive
"Hashtag game! Tweet out something funny, weird, or embarrassing that happened on a date and tag with #WorstFirstDate. Could be on our show!",06/01/2016 19:42,joy,positive
"Fun show tonight: @BillyJoel is here to talk + give a very special performance, plus J.K. Simmons stops by! #FallonTonight",06/01/2016 15:00,joy,positive
